日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),PB市值加权,PB 分位点,PB 80%分位点,PB 50%分位点,PB 20%分位点
2019-06-20,4954.73,5553.64,7847191827525.803,6292509179855,1.8377,0.0572,3.8255,2.8228,2.2499
2019-06-19,4858.92,5443.99,7697049193499.902,6171271500004,1.801,0.047,3.8261,2.8229,2.2499
2019-06-18,4797.15,5373.73,7599854093422.298,6095276914029,1.7774,0.042,3.8261,2.8232,2.2513
2019-06-17,4802.82,5379.6,7608576806263.003,6100615978326,1.7792,0.0427,3.8261,2.8235,2.2515
2019-06-14,4795.53,5370.9,7223577817822.803,5881863786882,1.7896,0.0444,3.8261,2.8236,2.2518
2019-06-13,4877.65,5459.36,7343454693207.202,5976519415338,1.8172,0.0484,3.8261,2.8237,2.2518
2019-06-12,4863.49,5441.22,7327015644457.494,5948772912369,1.8116,0.0477,3.8263,2.8237,2.2518
2019-06-11,4901.47,5482.63,7381980413837.906,5991460895454,1.8246,0.0507,3.8263,2.8238,2.2526
2019-06-10,4725.26,5284.92,7120141088037.506,5778917898827,1.7594,0.0395,3.8263,2.8242,2.2526
2019-06-06,4678.78,5232.79,7054290080397.399,5722076143541,1.7429,0.0382,3.8263,2.8247,2.2545
2019-06-05,4783.82,5347.17,7210378531693.698,5837836394187,1.7796,0.0422,3.8263,2.8247,2.2547
2019-06-04,4795.41,5357.91,7234685277341.603,5853281732760,1.7844,0.0425,3.8264,2.8247,2.2547
2019-06-03,4853.82,5422.54,7328269366139.106,5927221859640,1.8071,0.0455,3.8264,2.8248,2.2555
2019-05-31,4912,5486.48,7417155668761.802,5991397093479,1.828,0.0498,3.8264,2.8248,2.2555
2019-05-30,4926.4,5500.19,7435699270404.008,6001535760235,1.8311,0.0518,3.8264,2.8249,2.256
2019-05-29,4956.86,5533.43,7479564846715.1,6037628905975,1.841,0.0542,3.8264,2.8249,2.2562
2019-05-28,4955.49,5530.93,7476274794043.202,6033885286808,1.8395,0.0532,3.8275,2.8249,2.2562
2019-05-27,4962.95,5537.83,7483703583042.294,6037413767027,1.8404,0.0532,3.8275,2.825,2.2562
2019-05-24,4841.76,5401.96,7305948227947.197,5890554252266,1.7963,0.0436,3.8275,2.8255,2.257
2019-05-23,4872.92,5435.35,7345149373394.2,5924432740283,1.8053,0.0446,3.8275,2.826,2.257
2019-05-22,4976.39,5549.62,7500344778155.702,6045624753498,1.8428,0.0533,3.8275,2.8273,2.2577
2019-05-21,5009.87,5583.89,7553672294992.998,6085692862643,1.8537,0.055,3.837,2.8286,2.2577
2019-05-20,4923.56,5486.74,7428225307611.904,5981250501412,1.8223,0.048,3.837,2.8287,2.2587
2019-05-17,4942.58,5507.9,7463888607546.595,5979071401591,1.8311,0.0507,3.837,2.8288,2.2589
2019-05-16,5108.36,5691.54,7712737095448.5,6173848925449,1.8913,0.063,3.837,2.8289,2.2591
2019-05-15,5076.56,5655.19,7666248222382.406,6129309765840,1.8792,0.0604,3.837,2.8289,2.2591
2019-05-14,4965.61,5531.06,7497580570511.3,5994009585649,1.8375,0.0514,3.8391,2.8291,2.2591
2019-05-13,5005.9,5575.03,7560064806293.502,6043840563774,1.8523,0.0531,3.8391,2.8292,2.2593
2019-05-10,5064.32,5639.64,7638751953814.9,6103268829559,1.8713,0.0568,3.8391,2.8297,2.2602
2019-05-09,4888.41,5443.66,7373204232203,5893667126603,1.8062,0.0448,3.8391,2.8303,2.2608
2019-05-08,4947.74,5509.56,7464922663774.798,5962391491042,1.8285,0.0488,3.8391,2.8306,2.2617
2019-05-07,4973.4,5535.3,7508005760198.202,5994883708458,1.8371,0.0505,3.8398,2.8309,2.2617
2019-05-06,4908.8,5463.16,7408060469807.003,5915063773325,1.8122,0.0455,3.8398,2.8312,2.2623
2019-04-30,5307.56,5906.81,8001162138205.398,6388300911637,1.9563,0.0726,3.8398,2.8314,2.2629
2019-04-29,5265.6,5860.11,7936673674998.397,6333498432038,1.9426,0.0686,3.8398,2.8314,2.2632
2019-04-26,5408.03,6018.62,8137319592962.992,6491735381287,1.9977,0.0843,3.8398,2.8314,2.2637
2019-04-25,5458.42,6072.62,8214276026647.594,6553739560927,2.0135,0.0891,3.84,2.8316,2.2637
2019-04-24,5679.73,6318.74,8541883986548.603,6815152706303,2.0934,0.1112,3.84,2.8317,2.2637
2019-04-23,5628.06,6261.26,8473402935124.9,6760129439016,2.0788,0.1065,3.84,2.8321,2.2638
2019-04-22,5723.04,6365.2,8601453523329.397,6861800714352,2.1094,0.1153,3.84,2.8324,2.2645
2019-04-19,5810.18,6461.76,8734779069745.805,6962022420061,2.1443,0.126,3.84,2.8328,2.2653
2019-04-18,5775.17,6422.57,8687568061051.898,6921484800847,2.1329,0.1227,3.8431,2.8331,2.2653
2019-04-17,5807.73,6458.74,8734079155085.202,6939483850432,2.1451,0.1265,3.8431,2.8331,2.2656
2019-04-16,5777.01,6424.51,8689176027960.706,6907903641727,2.1347,0.1232,3.8431,2.8332,2.2657
2019-04-15,5655.98,6289.92,8506304221086.898,6763540584572,2.0901,0.1091,3.8431,2.8334,2.266
2019-04-12,5714.37,6354.85,8589883360678.898,6828451428160,2.1127,0.1169,3.8431,2.8337,2.2662
2019-04-11,5727.17,6369.09,8612900051678.5,6842428904246,2.1183,0.1172,3.8434,2.8337,2.2662
2019-04-10,5850.76,6506.53,8793487219672.102,6984938005235,2.1632,0.1347,3.8434,2.8337,2.2669
2019-04-09,5858.05,6514.63,8803895749971.996,6995230192932,2.1664,0.1358,3.8434,2.8338,2.2669
2019-04-08,5847.63,6503.05,8782862555300.306,6987868909138,2.1619,0.1335,3.8434,2.8338,2.2671
2019-04-04,5871.56,6529.66,8817095701385.104,7011182307343,2.1706,0.1366,3.8434,2.8348,2.2672
2019-04-03,5836.04,6490.15,8766472266572.304,6967109870959,2.1604,0.1316,3.845,2.8359,2.2672
2019-04-02,5775.55,6422.21,8661902703212.7,6885828098291,2.135,0.1229,3.845,2.836,2.2675
2019-04-01,5757.84,6402.51,8639463146827.195,6864506572720,2.1315,0.1215,3.845,2.8361,2.2681
2019-03-29,5547.66,6168.8,8328570004922.602,6617094082363,2.061,0.1024,3.845,2.8369,2.2682
2019-03-28,5370.12,5971.39,8065654749797.597,6409987237443,1.9971,0.0839,3.845,2.8376,2.2685
2019-03-27,5447.88,6057.82,8177747362554.501,6483409348215,2.0293,0.0944,3.8452,2.8377,2.2685
2019-03-26,5394.88,5998.88,8083265723579.9,6415815036486,2.0065,0.0866,3.8452,2.8377,2.2693
2019-03-25,5549.67,6171,8305290798890.501,6597418671766,2.0632,0.1025,3.8452,2.8378,2.2697
2019-03-22,5622.14,6251.59,8420203985850.906,6676956834894,2.091,0.1083,3.8452,2.8379,2.2697
2019-03-21,5589.48,6215.27,8364373056662.403,6633345246492,2.0783,0.1053,3.8452,2.8383,2.2702
2019-03-20,5515.79,6133.33,8260275161727.602,6550062751336,2.0533,0.0996,3.8453,2.8387,2.2702
2019-03-19,5522.18,6140.44,8268656561058.898,6554997180679,2.0555,0.1006,3.8453,2.8392,2.2705
2019-03-18,5501.18,6117.09,8238090474002.598,6520689150423,2.0486,0.0976,3.8453,2.8397,2.2705
2019-03-15,5359.01,5959,8026813808600.395,6361115788978,1.9974,0.0842,3.8453,2.8401,2.2707
2019-03-14,5298.5,5891.72,7928514811141.397,6274791510181,1.9735,0.0761,3.8453,2.8405,2.2707
2019-03-13,5424.86,6032.22,8104945134392.598,6418465152015,2.0176,0.0903,3.8463,2.8409,2.2707
2019-03-12,5551,6172.49,8284720351322.898,6551734360447,2.0624,0.1005,3.8463,2.8414,2.2723
2019-03-11,5456.38,6067.27,8140210574866.398,6435945031132,2.026,0.0924,3.8463,2.8414,2.2734
2019-03-08,5245.7,5833,7827951341963.498,6188561915185,1.9482,0.0701,3.8463,2.8414,2.2744
2019-03-07,5458.62,6069.75,8150666598440.298,6446240855566,2.0285,0.0921,3.8463,2.8421,2.2744
2019-03-06,5390.03,5993.49,8055749516480.997,6372309521713,2.0049,0.0857,3.8467,2.8429,2.2744
2019-03-05,5295.29,5888.14,7921937242430.198,6268578238251,1.9716,0.0756,3.8467,2.8432,2.2751
2019-03-04,5158.25,5735.76,7732913360028.598,6117978796451,1.9246,0.0651,3.8467,2.8434,2.2757
2019-03-01,5067.23,5634.54,7599035630565.099,6013893862536,1.8912,0.061,3.8467,2.8437,2.2757
2019-02-28,5025.29,5587.92,7530138492412.5,5947515706995,1.8741,0.0573,3.8467,2.844,2.276
2019-02-27,5017.88,5579.68,7521883286656.3,5937794403877,1.8721,0.0567,3.8476,2.8441,2.276
2019-02-26,5038.54,5602.65,7549794561169.398,5958939460537,1.8791,0.058,3.8476,2.8442,2.2763
2019-02-25,5044.35,5609.1,7539991454512.298,5954065048484,1.8766,0.057,3.8476,2.8445,2.2764
2019-02-22,4777.3,5312.16,7146118992467.999,5647374495476,1.7786,0.0425,3.8476,2.8448,2.2767
2019-02-21,4659.14,5180.77,6973349266725.598,5513631838358,1.7357,0.037,3.8476,2.8449,2.2771
2019-02-20,4667.62,5190.2,6986239534463.103,5523036909023,1.7389,0.0374,3.8502,2.845,2.2771
2019-02-19,4667.28,5189.83,6987554793559.2,5520429521794,1.7392,0.0374,3.8502,2.8457,2.2773
2019-02-18,4661,5182.84,6984343811111.001,5517577966073,1.7384,0.0371,3.8502,2.8464,2.278
2019-02-15,4502.73,5006.85,6751876057497.299,5334806663298,1.6806,0.0306,3.8502,2.8465,2.2784
2019-02-14,4532.17,5039.59,6800052574151.398,5371892912214,1.6926,0.0334,3.8502,2.8467,2.2785
2019-02-13,4512.41,5017.61,6769276514488.403,5344454799038,1.6849,0.0313,3.8507,2.8468,2.2785
2019-02-12,4439.49,4936.52,6665050211890.497,5263417239342,1.6594,0.0286,3.8507,2.8469,2.279
2019-02-11,4402.87,4895.81,6611542535797.198,5222955715758,1.6456,0.0259,3.8507,2.8469,2.279
2019-02-01,4294.27,4775.05,6453759837172.198,5089689455532,1.6063,0.014,3.8507,2.8469,2.2794
2019-01-31,4176.47,4644.07,6277239095776.697,4956573459256,1.5623,0.0051,3.8507,2.8471,2.2802
2019-01-30,4211.62,4683.15,6325390482293.007,4994489047952,1.5743,0.0068,3.8522,2.8472,2.2802
2019-01-29,4254.29,4730.59,6388219195701.698,5040339399752,1.59,0.0096,3.8522,2.8478,2.2813
2019-01-28,4307.22,4789.45,6463478738880.996,5095917390198,1.6087,0.0143,3.8522,2.8484,2.2817
2019-01-25,4318.44,4801.93,6480557231750.201,5105096402354,1.6129,0.015,3.8522,2.8485,2.2836
2019-01-24,4338.17,4823.87,6506046991766.104,5124300292483,1.6193,0.0174,3.8522,2.8486,2.2837
2019-01-23,4315.68,4798.86,6474894025190.692,5098677957771,1.6115,0.0147,3.8525,2.8487,2.2837
2019-01-22,4308.25,4790.6,6461604335855.2,5088099815570,1.6082,0.0137,3.8525,2.8489,2.2847
2019-01-21,4373.63,4863.3,6555653285308.398,5162233805475,1.6316,0.0198,3.8525,2.8493,2.2851
2019-01-18,4347.81,4834.59,6511779191636.895,5125770221899,1.6207,0.0174,3.8525,2.8497,2.2854
2019-01-17,4303.73,4785.57,6428262409932.6,5083367982290,1.6056,0.0127,3.8525,2.85,2.2857
2019-01-16,4336.88,4822.43,6477028789269.099,5120954132334,1.6178,0.0157,3.8549,2.8503,2.2857
2019-01-15,4347.36,4834.08,6488266785658.198,5130900254806,1.6206,0.0164,3.8549,2.8505,2.2867
2019-01-14,4286.55,4766.46,6397039635008.698,5060393289899,1.5978,0.011,3.8549,2.8507,2.2872
2019-01-11,4314.88,4797.96,6438176975562.998,5089135438864,1.6081,0.0127,3.8549,2.851,2.2872
2019-01-10,4281.86,4761.25,6392027262387.596,5051150706965,1.5966,0.0106,3.8549,2.8514,2.2874
2019-01-09,4288.77,4768.94,6400347138000.097,5058478474273,1.5986,0.0113,3.8554,2.8517,2.2874
2019-01-08,4277.3,4756.18,6381455307404.2,5042429410372,1.5939,0.0099,3.8554,2.852,2.2875
2019-01-07,4288.32,4768.44,6397797501096.7,5054001984848,1.598,0.0106,3.8554,2.8521,2.2875
2019-01-04,4210.88,4682.09,6284911486063.203,4962974815533,1.5697,0.0062,3.8554,2.8523,2.288
2019-01-03,4112.81,4573.05,6143622224068.002,4852787818534,1.5344,0.0031,3.8554,2.8524,2.2881
2019-01-02,4131.96,4594.34,6176342365899.599,4874275362323,1.5426,0.0034,3.8562,2.8525,2.2881
2018-12-28,4168.04,4634.46,6234317293456.895,4907165499802,1.5576,0.0041,3.8562,2.8525,2.2885
2018-12-27,4161.27,4626.75,6222722361564.701,4898548363386,1.5545,0.0034,3.8562,2.8526,2.2895
2018-12-26,4208.41,4679.16,6289216152105.499,4951262886186,1.5711,0.0048,3.8562,2.8528,2.2898
2018-12-25,4225.51,4698.18,6313226063559.502,4963246624919,1.5771,0.0055,3.8562,2.8529,2.2899
2018-12-24,4274.72,4752.9,6381698870957.003,5019433397473,1.5942,0.0076,3.8563,2.8529,2.2899
2018-12-21,4231.14,4704.44,6313164383355.804,4948649254968,1.5771,0.0052,3.8563,2.8529,2.29
2018-12-20,4259.76,4736.03,6353616597265.303,4982516552205,1.5878,0.0062,3.8563,2.853,2.291
2018-12-19,4247.9,4722.84,6335537909414.893,4966742654672,1.5833,0.0059,3.8563,2.8532,2.291
2018-12-18,4307.27,4788.85,6422194102882.104,5031000264597,1.6083,0.0076,3.8563,2.8534,2.2913
2018-12-17,4330.65,4814.84,6449488238397.899,5059202720029,1.6151,0.0086,3.8608,2.8536,2.2913
2018-12-14,4337.1,4822.02,6142261717325.895,4895016943628,1.6131,0.0079,3.8608,2.8536,2.292
2018-12-13,4443.16,4939.93,6286179251192.299,5006689358037,1.6509,0.0159,3.8608,2.8536,2.2928
2018-12-12,4393.32,4884.53,6215024329015.902,4948545345928,1.6322,0.0117,3.8608,2.8538,2.2929
2018-12-11,4395.57,4887.03,6215739541233.2,4945554608293,1.6324,0.0117,3.8608,2.8539,2.293
2018-12-10,4359.31,4846.71,6164199644599.995,4903878188678,1.6189,0.009,3.8615,2.854,2.293
2018-12-07,4410.96,4904.13,6234421680095.899,4956757282342,1.6373,0.0124,3.8615,2.8541,2.293
2018-12-06,4411.09,4904.28,6233768187203.202,4952230405236,1.6371,0.0121,3.8615,2.8541,2.2932
2018-12-05,4502.7,5006.14,6363041083333.503,5051452633044,1.6711,0.0155,3.8615,2.8542,2.2933
2018-12-04,4536.21,5043.39,6409971397129.496,5089834172918,1.6834,0.0166,3.8615,2.8543,2.2935
2018-12-03,4515.17,5020,6382120116309.199,5065900179288,1.6761,0.0159,3.8625,2.8544,2.2935
2018-11-30,4376.65,4865.99,6188717876516.599,4914154059100,1.6253,0.0104,3.8625,2.8544,2.2937
2018-11-29,4345.7,4831.58,6144790526397.899,4875828034090,1.6138,0.008,3.8625,2.8545,2.2948
2018-11-28,4441.86,4938.49,6275171174803.606,4976282550389,1.648,0.0121,3.8625,2.8548,2.2951
2018-11-27,4387.65,4878.22,6200477067261.304,4915895253600,1.6284,0.0104,3.8625,2.8551,2.2953
2018-11-26,4367.46,4855.77,6175922774327.798,4895154358857,1.622,0.009,3.8649,2.8556,2.2953
2018-11-23,4374.76,4863.89,6187187523813.702,4900296005459,1.6249,0.0094,3.8649,2.8561,2.2954
2018-11-22,4551.33,5060.2,6430461065006.101,5093836041805,1.6888,0.0146,3.8649,2.8563,2.2957
2018-11-21,4554.67,5063.92,6433591099975.605,5096329980641,1.6897,0.0146,3.8649,2.8565,2.2962
2018-11-20,4537.45,5044.77,6408986228064.802,5078228062097,1.6832,0.0139,3.8649,2.8567,2.2963
2018-11-19,4670.74,5192.96,6596861269317.697,5226153009505,1.7331,0.0173,3.8661,2.8569,2.2963
2018-11-16,4659.1,5180.02,6579870548276.5,5203536004147,1.7285,0.0167,3.8661,2.857,2.2964
2018-11-15,4619.81,5136.34,6526258769101.099,5160023016478,1.7141,0.016,3.8661,2.8571,2.2972
2018-11-14,4545.51,5053.73,6422183135072.201,5080518416710,1.6868,0.0139,3.8661,2.8572,2.2974
2018-11-13,4563.54,5073.51,6448822988035.501,5097163698906,1.6935,0.0146,3.8661,2.8574,2.2976
2018-11-12,4481.69,4982.52,6337671455534.8,5006239648560,1.6644,0.0129,3.8677,2.8579,2.2976
2018-11-09,4368.61,4856.81,6180694907764.897,4881811736787,1.6231,0.009,3.8677,2.8584,2.2987
2018-11-08,4382.33,4872.05,6197257069196.899,4895071515487,1.6277,0.009,3.8677,2.8586,2.299
2018-11-07,4415.14,4908.53,6243062482552.899,4930562138564,1.6398,0.0097,3.8677,2.8587,2.2995
2018-11-06,4438.1,4934.05,6275818746649.399,4955956796465,1.6484,0.0101,3.8677,2.8589,2.2998
2018-11-05,4440.83,4937.09,6280285725662.807,4956676195709,1.6495,0.0101,3.8677,2.8591,2.2998
2018-11-02,4437.95,4933.88,6280596438692.601,4944903486216,1.6496,0.0101,3.8677,2.8593,2.3007
2018-11-01,4298.98,4779.35,6085356326697.403,4791831333994,1.5979,0.0066,3.8677,2.8595,2.3013
2018-10-31,4272.55,4749.97,6045715422017.701,4763336475557,1.5881,0.0059,3.8677,2.8599,2.3016
2018-10-30,4204.54,4674.36,5948478498689.605,4686870047940,1.5673,0.0042,3.8677,2.8604,2.3024
2018-10-29,4162.53,4627.64,5889778457535.697,4642871233552,1.5634,0.0038,3.8703,2.8604,2.3024
2018-10-26,4233.96,4707.06,5989963160879.1,4719190774109,1.6032,0.0056,3.8703,2.8605,2.3024
2018-10-25,4234.42,4707.57,5991909469930.499,4719450930610,1.6095,0.0059,3.8703,2.8607,2.3024
2018-10-24,4245.49,4719.88,6007478934449.997,4732439172958,1.6161,0.0059,3.8703,2.8608,2.3031
2018-10-23,4253.56,4728.85,6018146704259.3,4741443305189,1.6197,0.0063,3.8703,2.8609,2.3035
2018-10-22,4333.14,4817.33,6132449974275.697,4833117428589,1.6514,0.0073,3.8716,2.861,2.3035
2018-10-19,4127.99,4589,5841798808061.203,4601022587666,1.5761,0.0042,3.8716,2.8611,2.3036
2018-10-18,4018.46,4467.24,5688774241396.302,4476596503160,1.5371,0.0031,3.8716,2.8612,2.3043
2018-10-17,4133.38,4595,5845524484852.001,4601622114622,1.58,0.0042,3.8716,2.8613,2.3059
2018-10-16,4099.68,4557.54,5806189448333.103,4565991171845,1.5693,0.0035,3.8716,2.8613,2.3073
2018-10-15,4199.15,4668.12,5941516151496.799,4674428181929,1.6072,0.0042,3.8738,2.8619,2.3073
2018-10-12,4278.04,4755.81,6048937508610.399,4765550997950,1.6362,0.0049,3.8738,2.8624,2.3079
2018-10-11,4307.42,4788.35,6079995202138.504,4790501715877,1.6445,0.0049,3.8738,2.8626,2.3093
2018-10-10,4629.89,5146.82,6519947954826.001,5138381890256,1.7635,0.0105,3.8738,2.8628,2.3094
2018-10-09,4634.89,5152.39,6523902719542.095,5136258977387,1.7646,0.0105,3.8738,2.8632,2.3099
2018-10-08,4646.49,5165.28,6542148372983.802,5147420625134,1.7697,0.0109,3.874,2.8637,2.3099
2018-09-28,4800.73,5336.74,6751659939726.498,5311250483393,1.8264,0.0179,3.874,2.8637,2.3101
2018-09-27,4755.38,5286.33,6689157289121.2,5262549654228,1.8095,0.0147,3.874,2.8638,2.3112
2018-09-26,4815.63,5353.31,6767962799982.202,5325007666562,1.8308,0.0179,3.874,2.8641,2.3113
2018-09-25,4792.55,5327.35,6733332544609.3,5296936436168,1.8212,0.0162,3.874,2.8645,2.3116
2018-09-21,4805.22,5341.43,6749679551938.096,5309434553757,1.8259,0.0169,3.8751,2.865,2.3116
2018-09-20,4733.48,5261.69,6650498365940.7,5227957578632,1.7994,0.0137,3.8751,2.8655,2.3127
2018-09-19,4736.89,5265.21,6652020140481.995,5231741194450,1.7995,0.0137,3.8751,2.8657,2.3133
2018-09-18,4683.51,5205.87,6575667617664.099,5170860174898,1.7789,0.0116,3.8751,2.8659,2.3136
2018-09-17,4602.39,5115.71,6461565023563.001,5081851432212,1.748,0.0098,3.8751,2.8659,2.3136
2018-09-14,4670.08,5190.95,6558746062237.402,5156090005156,1.7754,0.0109,3.8764,2.866,2.3136
2018-09-13,4721.21,5247.36,6625086209242.899,5207454757357,1.7931,0.012,3.8764,2.8664,2.3137
2018-09-12,4693.97,5217.08,6584114269739.698,5175875170235,1.7823,0.0109,3.8764,2.8667,2.3138
2018-09-11,4702.9,5227.01,6597121798414.996,5186764444068,1.7858,0.0109,3.8764,2.8669,2.3144
2018-09-10,4704.88,5229.2,6601425025891.899,5192020857426,1.7869,0.0109,3.8764,2.867,2.3149
2018-09-07,4791.78,5325.79,6724142080121.396,5282973726996,1.8202,0.0123,3.8785,2.867,2.3149
2018-09-06,4793.35,5327.53,6719983788885.499,5281894432203,1.819,0.012,3.8785,2.867,2.3152
2018-09-05,4815.03,5351.63,6755898056728.605,5306704218970,1.8288,0.0131,3.8785,2.8671,2.3153
2018-09-04,4890.28,5435.27,6862432478852.002,5389463582255,1.8577,0.0183,3.8785,2.8672,2.3185
2018-09-03,4838.87,5378.13,6795015037047.696,5336233618997,1.8395,0.0141,3.8785,2.8673,2.3189
2018-08-31,4814.82,5351.4,6763822784499.303,5299486455323,1.8311,0.0134,3.879,2.8673,2.3189
2018-08-30,4867.12,5409.53,6839700546440.298,5356922475217,1.8526,0.0155,3.879,2.8676,2.319
2018-08-29,4941.96,5492.71,6934176201570.4,5434981483592,1.8832,0.0201,3.879,2.8678,2.3194
2018-08-28,4974.21,5528.52,6982286662113.8,5470713465413,1.8967,0.0223,3.879,2.8681,2.3195
2018-08-27,4960.07,5512.74,6966739047403.002,5456048887207,1.8961,0.0219,3.879,2.8683,2.3196
2018-08-24,4852.29,5392.48,6813465503271.599,5334835286052,1.8546,0.0159,3.8796,2.8687,2.3196
2018-08-23,4863.67,5404.62,6830775092955.304,5336501082731,1.862,0.0173,3.8796,2.8691,2.3203
2018-08-22,4837.02,5374.92,6797552814779,5312273495454,1.855,0.0159,3.8796,2.8694,2.3208
2018-08-21,4891.98,5435.48,6875522357575.898,5370401451773,1.8777,0.0184,3.8796,2.8696,2.3215
2018-08-20,4832.65,5369.37,6790041257236.096,5304186172836,1.8558,0.0159,3.8796,2.8697,2.3219
2018-08-17,4803.03,5336.06,6749255696590.204,5259776131001,1.8478,0.0149,3.8801,2.8698,2.3219
2018-08-16,4888.37,5430.87,6864105333430.103,5351900224781,1.8825,0.0177,3.8801,2.8699,2.323
2018-08-15,4932.81,5480.05,6927201032190.4,5400868448026,1.9027,0.0206,3.8801,2.8699,2.3231
2018-08-14,5037.88,5595.81,7073246844364.602,5516266651814,1.943,0.0263,3.8801,2.8705,2.3235
2018-08-13,5055.28,5615.1,7096097373078.398,5535291829874,1.9496,0.027,3.8801,2.8711,2.3239
2018-08-10,5030.51,5587.53,7065516890303.498,5510443962142,1.9414,0.0259,3.881,2.8716,2.3239
2018-08-09,5004.77,5557.04,7033041853336.796,5480745469367,1.9333,0.0241,3.881,2.8721,2.3243
2018-08-08,4880.57,5418.97,6861503027385.901,5348117792644,1.8862,0.0181,3.881,2.8723,2.3251
2018-08-07,4956.87,5503.69,6967133035540.5,5428056114856,1.9157,0.021,3.881,2.8726,2.3251
2018-08-06,4825.25,5357.49,6784018949519.595,5285009161179,1.8655,0.0164,3.881,2.8729,2.3252
2018-08-03,4929.75,5473.47,6932051378240.6,5396797058054,1.9067,0.0199,3.8816,2.8731,2.3252
2018-08-02,4996.01,5546.81,7024198706814.5,5467605950670,1.9326,0.0221,3.8816,2.8732,2.3256
2018-08-01,5105.37,5668.23,7182829060576.302,5585602113022,1.9763,0.0313,3.8816,2.8732,2.3257
2018-07-31,5188.72,5760.76,7301609320497.7,5676157734868,2.0084,0.0399,3.8816,2.8733,2.3258
2018-07-30,5185.15,5756.65,7295622773381.691,5672315383351,2.009,0.0402,3.8816,2.8734,2.3259
2018-07-27,5249.29,5827.68,7384310986800.104,5740176619568,2.0335,0.0456,3.8816,2.8734,2.3259
2018-07-26,5273.48,5854.33,7415127144446.602,5763609694940,2.0419,0.0474,3.8816,2.8734,2.3261
2018-07-25,5308.66,5892.91,7465344679829.397,5800071658926,2.0555,0.0506,3.8816,2.8739,2.3264
2018-07-24,5304.64,5888.08,7461444882502.3,5796351270460,2.0555,0.0506,3.8816,2.8743,2.3266
2018-07-23,5214,5787.43,7327734264539.395,5694513974480,2.0187,0.0432,3.8816,2.8745,2.3272
2018-07-20,5175.25,5744.16,7273016059606.794,5651462935551,2.0034,0.0393,3.8827,2.8746,2.3272
2018-07-19,5111.33,5672.46,7184977431453.295,5582193306727,1.9785,0.0325,3.8827,2.8746,2.3274
2018-07-18,5156.64,5722.55,7243102655234,5628138563208,1.9964,0.0368,3.8827,2.8746,2.3275
2018-07-17,5196.2,5764.57,7296221971987.1,5669323836116,2.0097,0.0393,3.8827,2.8748,2.3276
2018-07-16,5195.2,5763.41,7301770102731.7,5671839865288,2.0113,0.0393,3.8827,2.875,2.3283
2018-07-13,5204.19,5772.7,7317407157010.9,5680255396000,2.0152,0.0404,3.8831,2.8754,2.3283
2018-07-12,5172.5,5735.45,7272783055538.598,5644486858744,2.0014,0.0376,3.8831,2.8757,2.3284
2018-07-11,5036.16,5583.23,7084591834055.3,5495723254396,1.9489,0.0243,3.8831,2.8757,2.3287
2018-07-10,5136.53,5693.81,7194631095754.193,5599975236739,1.9919,0.0358,3.8831,2.8757,2.3287
2018-07-09,5107.55,5660.06,7145766106396.895,5564299195691,1.9778,0.0311,3.8831,2.876,2.3294
2018-07-06,4996.63,5535.63,6985457561398.798,5440822655990,1.9325,0.0218,3.884,2.8762,2.3294
2018-07-05,4982.76,5518.59,6974138194194.394,5430828338728,1.9282,0.0211,3.884,2.8763,2.33
2018-07-04,5121.34,5670.55,7166087818672.402,5580096341095,1.9804,0.0312,3.884,2.8764,2.3315
2018-07-03,5197.13,5752.33,7268962192688.8,5657906966245,2.0074,0.0362,3.884,2.877,2.3321
2018-07-02,5138.78,5687.28,7192823632707.097,5600548467980,1.9875,0.033,3.884,2.8777,2.3321
2018-06-29,5217.76,5774.41,7300770348284.898,5679423750088,2.017,0.0373,3.8851,2.8777,2.3321
2018-06-28,5055.11,5592.58,7076632535188.998,5488285385616,1.9541,0.0248,3.8851,2.8777,2.3322
2018-06-27,5109.5,5652.01,7157520248981.299,5548697371959,1.9759,0.0298,3.8851,2.8779,2.3333
2018-06-26,5160.28,5707.92,7236883053282.197,5608977932532,1.9977,0.0338,3.8851,2.878,2.3337
2018-06-25,5125.03,5668.73,7197807039479.301,5573839401178,1.9868,0.0316,3.8851,2.8783,2.3341
2018-06-22,5160.12,5706.89,7240391301540.493,5608550964223,1.9983,0.0334,3.8888,2.8785,2.3341
2018-06-21,5089.25,5626.06,7141884521094.294,5529941135722,1.9692,0.0277,3.8888,2.8785,2.3342
2018-06-20,5198.39,5745.62,7287969287378.994,5641404725292,2.0087,0.0338,3.8888,2.8786,2.3348
2018-06-19,5141.71,5682.33,7200429288951.898,5578072394279,1.9858,0.0309,3.8888,2.8788,2.335
2018-06-15,5483.94,6059.92,7667584985523.3,5942141616610,2.1139,0.0565,3.8888,2.879,2.335
2018-06-14,5586.93,6169.76,7808119681668.198,6048559501672,2.1493,0.0663,3.8901,2.8791,2.335
2018-06-13,5607.02,6190.39,7836103897762.002,6068792486113,2.1559,0.0688,3.8901,2.8791,2.336
2018-06-12,5693.35,6284.21,7958348138028.496,6160153041761,2.1887,0.0832,3.8901,2.8792,2.3362
2018-06-11,5632.36,6216.25,7864478360486.098,6089615932932,2.1663,0.0739,3.8901,2.8793,2.3368
2018-06-08,5669.3,6256.61,7680337687430.605,6129431932008,2.1896,0.0833,3.8901,2.8794,2.3369
