日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点,PE-TTM 50%分位点,PE-TTM 20%分位点
2019-09-24,5180.74,5838.25,8256602160980.203,6704553979995,25.4695,0.1469,53.8933,34.4638,26.9083
2019-09-23,5171.48,5827.81,8241042161257.3,6691273377951,25.4215,0.1454,53.8933,34.4654,26.9165
2019-09-20,5204.48,5865,8294679170872.202,6730478011352,25.587,0.148,53.8933,34.4669,26.9168
2019-09-19,5191.67,5850.56,8270765433857.701,6713307934946,25.5132,0.1467,54.0591,34.4784,26.9168
2019-09-18,5141.04,5793.5,8193685701793.602,6646513244467,25.2754,0.1426,54.0591,34.4898,26.9177
2019-09-17,5140.45,5792.84,8188770175297.902,6608067621454,25.2603,0.142,54.0591,34.4922,26.9264
2019-09-16,5250.34,5916.68,8352450283841.9,6733861769621,25.7652,0.1534,54.0591,34.4946,26.9634
2019-09-12,5242.61,5907.97,8346062473761.605,6721880389089,25.7455,0.1524,54.0591,34.4997,26.9695
2019-09-11,5217.29,5879.43,8312231852482.299,6687046812596,25.6411,0.1489,54.085,34.5047,26.9695
2019-09-10,5245.31,5910.69,8352174647640.01,6722876437068,25.7643,0.1525,54.085,34.5072,26.9717
2019-09-09,5263.46,5931.15,8374803647397.2,6741063666491,25.8341,0.1545,54.085,34.5096,26.9758
2019-09-06,5154.64,5808.52,8213364156952.6,6615874631249,25.3361,0.1436,54.085,34.5107,26.9806
2019-09-05,5138.41,5790.23,8190920279390.104,6598848838032,25.2669,0.1423,54.085,34.5118,26.9859
2019-09-04,5093.27,5739.36,8116577769339.302,6540225071072,25.0376,0.1381,54.192,34.5197,26.9859
2019-09-03,5044.18,5684.05,8037054476964.096,6475236554648,24.7923,0.1362,54.192,34.5276,26.9962
2019-09-02,5008.3,5643.62,7982268830626.9,6435815540514,24.6233,0.1327,54.192,34.5314,27.005
2019-08-30,4886.49,5506.36,7788429342373.698,6278090555309,23.8275,0.1213,54.192,34.5352,27.0192
2019-08-29,4934.18,5560.1,7864675847933.395,6336593122419,23.9323,0.1233,54.192,34.538,27.0372
2019-08-28,4928.19,5553.35,7819584028186.002,6332639668046,23.7771,0.1208,54.1958,34.5407,27.0372
2019-08-27,4936.12,5562.17,7829489747950.902,6339785916553,23.4561,0.1153,54.1958,34.5422,27.0373
2019-08-26,4855.46,5471.11,7705837641301.998,6241359188107,22.8927,0.098,54.1958,34.5436,27.0525
2019-08-23,4887.9,5507.34,7760747365836.803,6282099052448,23.1524,0.1075,54.1958,34.5455,27.0652
2019-08-22,4887.91,5507.17,7761745039373.202,6274546216320,23.0717,0.104,54.1958,34.5474,27.0716
2019-08-21,4882.72,5501.32,7753918678834.294,6268881931937,23.0725,0.104,54.2212,34.5475,27.0716
2019-08-20,4872.61,5489.92,7735187360503.803,6255013635615,23.0279,0.1018,54.2212,34.5475,27.0931
2019-08-19,4875.04,5492.48,7735928350115.597,6255318510113,23.0107,0.1008,54.2212,34.5572,27.1096
2019-08-16,4722.66,5320.81,7496107622611.702,6034271471360,22.2629,0.0777,54.2212,34.567,27.1156
2019-08-15,4706.55,5302.55,7473069242053.2,6014986636437,22.1409,0.0767,54.2212,34.5748,27.1173
2019-08-14,4683.84,5276.29,7442445906893.802,5990907190393,22.0177,0.0741,54.2289,34.5826,27.1173
2019-08-13,4658.39,5247.53,7399352280113.597,5957842315102,21.8902,0.0722,54.2289,34.5873,27.128
2019-08-12,4685.05,5277.51,7443509055339.2,5989573138944,22.0163,0.0735,54.2289,34.5921,27.1297
2019-08-09,4600.35,5181.81,7311259459378.299,5880014923749,21.7454,0.0673,54.2289,34.5949,27.1314
2019-08-08,4656.1,5244.13,7397965113926.1,5953404980179,22.0078,0.0729,54.2289,34.5977,27.1409
2019-08-07,4626.36,5210.17,7352238877173.603,5917411613889,21.8571,0.0703,54.2529,34.6262,27.1409
2019-08-06,4650.56,5237.1,7389002846666.603,5943183856682,21.965,0.072,54.2529,34.6547,27.1421
2019-08-05,4751.98,5351.32,7553883580454.9,6073514576226,22.4474,0.0805,54.2529,34.6615,27.1469
2019-08-02,4809.92,5416.56,7648665909502.4,6144027605206,22.7753,0.0904,54.2529,34.6683,27.1481
2019-08-01,4870.47,5484.65,7746288671213.598,6221968240771,23.0622,0.0996,54.2529,34.6728,27.1648
2019-07-31,4903.2,5521.18,7797959214454.1,6264397619340,23.2161,0.1045,54.2544,34.6773,27.1648
2019-07-30,4922.92,5543.26,7827968729657.998,6290504460976,23.3089,0.1065,54.2544,34.6789,27.1813
2019-07-29,4897.02,5513.97,7787202174260.306,6258359758489,23.1875,0.1036,54.2544,34.6804,27.1872
2019-07-26,4898.11,5514.27,7788493324813.898,6258355419228,23.1827,0.1033,54.2544,34.6806,27.2011
2019-07-25,4891.64,5506.72,7776921570641.002,6247508878734,23.1482,0.1027,54.2544,34.6809,27.2066
2019-07-24,4873.03,5485.55,7747125185496.298,6226301684089,23.0464,0.0988,54.3792,34.6865,27.2066
2019-07-23,4823.92,5429.78,7672291330481.002,6166359865200,22.8237,0.0919,54.3792,34.692,27.2069
2019-07-22,4776.57,5376.17,7599283989969.499,6111439179933,22.6071,0.0841,54.3792,34.7056,27.2086
2019-07-19,4878.69,5490.99,7755758277012.1,6238187382185,23.0726,0.0992,54.3792,34.7192,27.2094
2019-07-18,4844.11,5451.22,7701128719081.397,6193307776681,22.9101,0.095,54.3792,34.7249,27.212
2019-07-17,4929.09,5546.06,7833861761719.197,6300006268589,23.305,0.1036,54.4729,34.7307,27.212
2019-07-16,4932.05,5548.82,7835336028835.798,6303499091122,23.3094,0.1039,54.4729,34.7307,27.2259
2019-07-15,4925.32,5540.84,7803032295120.694,6296597375187,23.2133,0.102,54.4729,34.7308,27.2264
2019-07-12,4861.57,5468.34,7706531688048.902,6220915006031,22.9262,0.0954,54.4729,34.7441,27.2389
2019-07-11,4844.55,5447.15,7676010212250.702,6196577623851,22.8354,0.0922,54.4729,34.7573,27.2517
2019-07-10,4843.86,5445.52,7674694600530.901,6193848619123,22.8315,0.0919,54.5052,34.7638,27.2517
2019-07-09,4881.62,5486.88,7732769574221.395,6240803454261,23.0042,0.0958,54.5052,34.7703,27.2623
2019-07-08,4870.78,5473.87,7714668630317.296,6225420426704,22.9504,0.0952,54.5052,34.7707,27.2724
2019-07-05,5042.66,5665.23,7981025922360.498,6424494004250,23.7428,0.1091,54.5052,34.7711,27.2743
2019-07-04,5025.02,5643.19,7955215810840.2,6402933561973,23.666,0.1072,54.5052,34.7789,27.2796
2019-07-03,5040.72,5660.02,7982117309434.005,6421579480127,23.746,0.1088,54.5242,34.7867,27.2796
2019-07-02,5084.41,5708.27,8051377510402.594,6460722767531,23.9521,0.1125,54.5242,34.7896,27.2797
2019-07-01,5100.26,5725.95,8072069246253.3,6478390903144,24.0136,0.1129,54.5242,34.7925,27.2803
2019-06-28,4950.48,5557.24,7841623300814.501,6298451730605,23.3281,0.1023,54.5242,34.8012,27.2823
2019-06-27,5007.48,5618.65,7931176453413.997,6364995812381,23.5945,0.1054,54.5242,34.8099,27.2904
2019-06-26,4962.59,5567.32,7859369877711.402,6308259364949,23.3809,0.1034,54.6013,34.8171,27.2904
2019-06-25,4974.99,5578.32,7878470354192.402,6324939339200,23.4377,0.1034,54.6013,34.8244,27.2913
2019-06-24,5024.2,5633.02,7950267800175.602,6377947790443,23.6513,0.1058,54.6013,34.8423,27.303
2019-06-21,5021.31,5629.38,7949417739258.202,6374463733092,23.6487,0.1055,54.6013,34.8602,27.3045
2019-06-20,4954.73,5553.64,7847191827525.803,6292509179855,23.3446,0.1032,54.6013,34.8643,27.3104
2019-06-19,4858.92,5443.99,7697049193499.902,6171271500004,22.898,0.0946,54.6264,34.8684,27.3104
2019-06-18,4797.15,5373.73,7599854093422.298,6095276914029,22.6088,0.0851,54.6264,34.8778,27.3111
2019-06-17,4802.82,5379.6,7608576806263.003,6100615978326,22.6348,0.0868,54.6264,34.8872,27.3175
2019-06-14,4795.53,5370.9,7223577817822.803,5881863786882,25.7279,0.1348,54.6264,34.8954,27.3242
2019-06-13,4877.65,5459.36,7343454693207.202,5976519415338,26.1549,0.1491,54.6264,34.9035,27.3483
2019-06-12,4863.49,5441.22,7327015644457.494,5948772912369,26.0963,0.1458,54.6358,34.9084,27.3483
2019-06-11,4901.47,5482.63,7381980413837.906,5991460895454,26.2921,0.1548,54.6358,34.9134,27.3543
2019-06-10,4725.26,5284.92,7120141088037.506,5778917898827,25.3595,0.1274,54.6358,34.9161,27.3567
2019-06-06,4678.78,5232.79,7054290080397.399,5722076143541,25.125,0.1238,54.6358,34.9189,27.3583
2019-06-05,4783.82,5347.17,7210378531693.698,5837836394187,25.6809,0.1328,54.6358,34.923,27.3605
2019-06-04,4795.41,5357.91,7234685277341.603,5853281732760,25.7675,0.1348,54.6415,34.9272,27.3605
2019-06-03,4853.82,5422.54,7328269366139.106,5927221859640,26.1008,0.1448,54.6415,34.9281,27.3927
2019-05-31,4912,5486.48,7417155668761.802,5991397093479,26.4174,0.1568,54.6415,34.929,27.3997
2019-05-30,4926.4,5500.19,7435699270404.008,6001535760235,26.4834,0.1599,54.6415,34.9381,27.4162
2019-05-29,4956.86,5533.43,7479564846715.1,6037628905975,26.6396,0.1666,54.6415,34.9471,27.4192
2019-05-28,4955.49,5530.93,7476274794043.202,6033885286808,26.6279,0.1659,54.6781,34.9511,27.4192
2019-05-27,4962.95,5537.83,7483703583042.294,6037413767027,26.6544,0.1663,54.6781,34.955,27.4197
2019-05-24,4841.76,5401.96,7305948227947.197,5890554252266,26.0213,0.1418,54.6781,34.9648,27.4245
2019-05-23,4872.92,5435.35,7345149373394.2,5924432740283,26.1609,0.1475,54.6781,34.9747,27.432
2019-05-22,4976.39,5549.62,7500344778155.702,6045624753498,26.7137,0.1682,54.6781,34.9837,27.4656
2019-05-21,5009.87,5583.89,7553672294992.998,6085692862643,26.9036,0.1762,54.6802,34.9927,27.4656
2019-05-20,4923.56,5486.74,7428225307611.904,5981250501412,26.4568,0.1579,54.6802,35.0035,27.4701
2019-05-17,4942.58,5507.9,7463888607546.595,5979071401591,26.5838,0.162,54.6802,35.0143,27.4801
2019-05-16,5108.36,5691.54,7712737095448.5,6173848925449,27.4701,0.1994,54.6802,35.0337,27.4815
2019-05-15,5076.56,5655.19,7666248222382.406,6129309765840,27.3045,0.1935,54.6802,35.0532,27.4822
2019-05-14,4965.61,5531.06,7497580570511.3,5994009585649,26.7038,0.1675,54.6829,35.0562,27.4822
2019-05-13,5005.9,5575.03,7560064806293.502,6043840563774,26.9264,0.1769,54.6829,35.0593,27.5071
2019-05-10,5064.32,5639.64,7638751953814.9,6103268829559,27.2066,0.1866,54.6829,35.0672,27.5409
2019-05-09,4888.41,5443.66,7373204232203,5893667126603,26.2608,0.1523,54.6829,35.0751,27.5476
2019-05-08,4947.74,5509.56,7464922663774.798,5962391491042,26.5875,0.1624,54.6829,35.0851,27.5615
2019-05-07,4973.4,5535.3,7508005760198.202,5994883708458,26.7247,0.1684,54.7181,35.0952,27.5615
2019-05-06,4908.8,5463.16,7408060469807.003,5915063773325,26.3689,0.1558,54.7181,35.0979,27.5622
2019-04-30,5307.56,5906.81,8001162138205.398,6388300911637,28.2672,0.2358,54.7181,35.1007,27.5748
2019-04-29,5265.6,5860.11,7936673674998.397,6333498432038,24.9868,0.1228,54.7181,35.1032,27.5748
2019-04-26,5408.03,6018.62,8137319592962.992,6491735381287,23.7588,0.1071,54.7181,35.1057,27.5846
2019-04-25,5458.42,6072.62,8214276026647.594,6553739560927,22.2896,0.0777,54.7527,35.1073,27.5846
2019-04-24,5679.73,6318.74,8541883986548.603,6815152706303,22.59,0.0847,54.7527,35.1088,27.5908
2019-04-23,5628.06,6261.26,8473402935124.9,6760129439016,22.3746,0.0797,54.7527,35.1095,27.608
2019-04-22,5723.04,6365.2,8601453523329.397,6861800714352,22.6939,0.0878,54.7527,35.1102,27.6312
2019-04-19,5810.18,6461.76,8734779069745.805,6962022420061,23.0477,0.0959,54.7527,35.119,27.6417
2019-04-18,5775.17,6422.57,8687568061051.898,6921484800847,22.9247,0.0939,54.7981,35.1278,27.6417
2019-04-17,5807.73,6458.74,8734079155085.202,6939483850432,23.0913,0.0966,54.7981,35.1342,27.6554
2019-04-16,5777.01,6424.51,8689176027960.706,6907903641727,22.9792,0.0943,54.7981,35.1405,27.6638
2019-04-15,5655.98,6289.92,8506304221086.898,6763540584572,22.4286,0.0806,54.7981,35.1455,27.6652
2019-04-12,5714.37,6354.85,8589883360678.898,6828451428160,22.6054,0.0843,54.7981,35.1505,27.6736
2019-04-11,5727.17,6369.09,8612900051678.5,6842428904246,22.6404,0.0863,54.8519,35.1575,27.6736
2019-04-10,5850.76,6506.53,8793487219672.102,6984938005235,23.0947,0.0954,54.8519,35.1644,27.6758
2019-04-09,5858.05,6514.63,8803895749971.996,6995230192932,23.1579,0.0968,54.8519,35.1651,27.6761
2019-04-08,5847.63,6503.05,8782862555300.306,6987868909138,23.0651,0.0948,54.8519,35.1657,27.6767
2019-04-04,5871.56,6529.66,8817095701385.104,7011182307343,23.1392,0.0955,54.8519,35.1687,27.683
2019-04-03,5836.04,6490.15,8766472266572.304,6967109870959,23.017,0.0939,54.9331,35.1716,27.683
2019-04-02,5775.55,6422.21,8661902703212.7,6885828098291,22.6745,0.0865,54.9331,35.2232,27.6845
2019-04-01,5757.84,6402.51,8639463146827.195,6864506572720,22.6141,0.0848,54.9331,35.2748,27.6913
2019-03-29,5547.66,6168.8,8328570004922.602,6617094082363,21.8006,0.0697,54.9331,35.2798,27.7
2019-03-28,5370.12,5971.39,8065654749797.597,6409987237443,20.9178,0.0563,54.9331,35.2849,27.7163
2019-03-27,5447.88,6057.82,8177747362554.501,6483409348215,21.1836,0.0603,54.9459,35.3071,27.7163
2019-03-26,5394.88,5998.88,8083265723579.9,6415815036486,20.9638,0.0566,54.9459,35.3293,27.7173
2019-03-25,5549.67,6171,8305290798890.501,6597418671766,21.5929,0.0658,54.9459,35.3454,27.7215
2019-03-22,5622.14,6251.59,8420203985850.906,6676956834894,21.8549,0.0705,54.9459,35.3614,27.7236
2019-03-21,5589.48,6215.27,8364373056662.403,6633345246492,21.6716,0.0672,54.9459,35.372,27.7259
2019-03-20,5515.79,6133.33,8260275161727.602,6550062751336,21.4552,0.0635,55.0946,35.3825,27.7259
2019-03-19,5522.18,6140.44,8268656561058.898,6554997180679,21.4456,0.0632,55.0946,35.3865,27.7305
2019-03-18,5501.18,6117.09,8238090474002.598,6520689150423,21.4034,0.0625,55.0946,35.3905,27.7314
2019-03-15,5359.01,5959,8026813808600.395,6361115788978,20.8864,0.0561,55.0946,35.406,27.7592
2019-03-14,5298.5,5891.72,7928514811141.397,6274791510181,20.6296,0.0538,55.0946,35.4215,27.7632
2019-03-13,5424.86,6032.22,8104945134392.598,6418465152015,21.0874,0.0578,55.1057,35.4419,27.7632
2019-03-12,5551,6172.49,8284720351322.898,6551734360447,21.5615,0.0629,55.1057,35.4622,27.7637
2019-03-11,5456.38,6067.27,8140210574866.398,6435945031132,21.2153,0.0592,55.1057,35.474,27.7804
2019-03-08,5245.7,5833,7827951341963.498,6188561915185,20.3943,0.0511,55.1057,35.4858,27.7862
2019-03-07,5458.62,6069.75,8150666598440.298,6446240855566,21.2349,0.0589,55.1057,35.4927,27.7897
2019-03-06,5390.03,5993.49,8055749516480.997,6372309521713,20.9876,0.0562,55.1481,35.4997,27.7897
2019-03-05,5295.29,5888.14,7921937242430.198,6268578238251,20.639,0.0535,55.1481,35.5035,27.7899
2019-03-04,5158.25,5735.76,7732913360028.598,6117978796451,20.1465,0.0492,55.1481,35.5074,27.7927
2019-03-01,5067.23,5634.54,7599035630565.099,6013893862536,19.7978,0.0441,55.1481,35.5278,27.8006
2019-02-28,5025.29,5587.92,7530138492412.5,5947515706995,19.6183,0.0417,55.1481,35.5482,27.8009
2019-02-27,5017.88,5579.68,7521883286656.3,5937794403877,19.5883,0.0411,55.1994,35.5667,27.8009
2019-02-26,5038.54,5602.65,7549794561169.398,5958939460537,19.661,0.0421,55.1994,35.5852,27.8033
2019-02-25,5044.35,5609.1,7539991454512.298,5954065048484,19.6355,0.0418,55.1994,35.5989,27.8101
2019-02-22,4777.3,5312.16,7146118992467.999,5647374495476,18.6098,0.0248,55.1994,35.6126,27.812
2019-02-21,4659.14,5180.77,6973349266725.598,5513631838358,18.1656,0.0214,55.1994,35.6243,27.813
2019-02-20,4667.62,5190.2,6986239534463.103,5523036909023,18.1992,0.0218,55.2485,35.6361,27.813
2019-02-19,4667.28,5189.83,6987554793559.2,5520429521794,18.2027,0.0218,55.2485,35.6725,27.8164
2019-02-18,4661,5182.84,6984343811111.001,5517577966073,18.1943,0.0214,55.2485,35.709,27.8184
2019-02-15,4502.73,5006.85,6751876057497.299,5334806663298,17.5887,0.0184,55.2485,35.7124,27.8185
2019-02-14,4532.17,5039.59,6800052574151.398,5371892912214,17.7142,0.0191,55.2485,35.7157,27.8266
2019-02-13,4512.41,5017.61,6769276514488.403,5344454799038,17.634,0.0184,55.2493,35.7221,27.8266
2019-02-12,4439.49,4936.52,6665050211890.497,5263417239342,17.345,0.0157,55.2493,35.7284,27.8273
2019-02-11,4402.87,4895.81,6611542535797.198,5222955715758,17.2176,0.015,55.2493,35.7287,27.8274
2019-02-01,4294.27,4775.05,6453759837172.198,5089689455532,16.7806,0.0078,55.2493,35.7289,27.8307
2019-01-31,4176.47,4644.07,6277239095776.697,4956573459256,16.3217,0.0014,55.2493,35.7452,27.8316
2019-01-30,4211.62,4683.15,6325390482293.007,4994489047952,16.4469,0.002,55.2526,35.7615,27.8316
2019-01-29,4254.29,4730.59,6388219195701.698,5040339399752,16.6102,0.0038,55.2526,35.7767,27.8327
2019-01-28,4307.22,4789.45,6463478738880.996,5095917390198,16.8059,0.0075,55.2526,35.7919,27.8414
2019-01-25,4318.44,4801.93,6480557231750.201,5105096402354,16.8503,0.0085,55.2526,35.8488,27.8429
2019-01-24,4338.17,4823.87,6506046991766.104,5124300292483,16.9166,0.0092,55.2526,35.9057,27.8597
2019-01-23,4315.68,4798.86,6474894025190.692,5098677957771,16.8356,0.0082,55.2977,35.9146,27.8597
2019-01-22,4308.25,4790.6,6461604335855.2,5088099815570,16.801,0.0072,55.2977,35.9235,27.8699
2019-01-21,4373.63,4863.3,6555653285308.398,5162233805475,17.0456,0.0092,55.2977,35.9372,27.8699
2019-01-18,4347.81,4834.59,6511779191636.895,5125770221899,16.9315,0.0089,55.2977,35.9509,27.8745
2019-01-17,4303.73,4785.57,6428262409932.6,5083367982290,16.7677,0.0065,55.2977,35.9613,27.8769
2019-01-16,4336.88,4822.43,6477028789269.099,5120954132334,16.8949,0.0079,55.3255,35.9717,27.8769
2019-01-15,4347.36,4834.08,6488266785658.198,5130900254806,16.9242,0.0079,55.3255,35.9801,27.8807
2019-01-14,4286.55,4766.46,6397039635008.698,5060393289899,16.6863,0.0051,55.3255,35.9884,27.9076
2019-01-11,4314.88,4797.96,6438176975562.998,5089135438864,16.7936,0.0062,55.3255,36.0091,27.9102
2019-01-10,4281.86,4761.25,6392027262387.596,5051150706965,16.6732,0.0045,55.3255,36.0299,27.9197
2019-01-09,4288.77,4768.94,6400347138000.097,5058478474273,16.6949,0.0051,55.3451,36.0346,27.9197
2019-01-08,4277.3,4756.18,6381455307404.2,5042429410372,16.6456,0.0041,55.3451,36.0394,27.9229
2019-01-07,4288.32,4768.44,6397797501096.7,5054001984848,16.6882,0.0045,55.3451,36.0513,27.9415
2019-01-04,4210.88,4682.09,6284911486063.203,4962974815533,16.3938,0.0017,55.3451,36.0632,27.9451
2019-01-03,4112.81,4573.05,6143622224068.002,4852787818534,16.0252,0,55.3451,36.0848,27.9567
2019-01-02,4131.96,4594.34,6176342365899.599,4874275362323,16.1106,0,55.4009,36.1063,27.9567
2018-12-28,4168.04,4634.46,6234317293456.895,4907165499802,16.2506,0.0003,55.4009,36.1113,27.969
2018-12-27,4161.27,4626.75,6222722361564.701,4898548363386,16.2203,0,55.4009,36.1164,27.9732
2018-12-26,4208.41,4679.16,6289216152105.499,4951262886186,16.3937,0,55.4009,36.1381,27.98
2018-12-25,4225.51,4698.18,6313226063559.502,4963246624919,16.4563,0.0003,55.4009,36.1599,27.9824
2018-12-24,4274.72,4752.9,6381698870957.003,5019433397473,16.6347,0.0014,55.5289,36.1737,27.9824
2018-12-21,4231.14,4704.44,6313164383355.804,4948649254968,16.4561,0,55.5289,36.1875,27.9825
2018-12-20,4259.76,4736.03,6353616597265.303,4982516552205,16.5604,0.0003,55.5289,36.1934,27.9849
2018-12-19,4247.9,4722.84,6335537909414.893,4966742654672,16.5133,0,55.5289,36.1992,27.9849
2018-12-18,4307.27,4788.85,6422194102882.104,5031000264597,16.7391,0.0007,55.5289,36.2,27.9859
2018-12-17,4330.65,4814.84,6449488238397.899,5059202720029,16.8103,0.0007,55.5432,36.2007,27.9859
2018-12-14,4337.1,4822.02,6142261717325.895,4895016943628,18.6896,0.011,55.5432,36.212,27.9952
2018-12-13,4443.16,4939.93,6286179251192.299,5006689358037,19.1275,0.019,55.5432,36.2232,28.0053
2018-12-12,4393.32,4884.53,6215024329015.902,4948545345928,18.911,0.0148,55.5432,36.2235,28.0093
2018-12-11,4395.57,4887.03,6215739541233.2,4945554608293,18.9131,0.0148,55.5432,36.2237,28.0104
2018-12-10,4359.31,4846.71,6164199644599.995,4903878188678,18.7563,0.0117,55.551,36.2279,28.0104
2018-12-07,4410.96,4904.13,6234421680095.899,4956757282342,18.97,0.0155,55.551,36.232,28.0108
2018-12-06,4411.09,4904.28,6233768187203.202,4952230405236,18.968,0.0152,55.551,36.2325,28.0142
2018-12-05,4502.7,5006.14,6363041083333.503,5051452633044,19.3613,0.0194,55.551,36.2329,28.0185
2018-12-04,4536.21,5043.39,6409971397129.496,5089834172918,19.5041,0.0207,55.551,36.2445,28.0289
2018-12-03,4515.17,5020,6382120116309.199,5065900179288,19.4194,0.0194,55.5602,36.2561,28.0289
2018-11-30,4376.65,4865.99,6188717876516.599,4914154059100,18.8309,0.0131,55.5602,36.2598,28.0377
2018-11-29,4345.7,4831.58,6144790526397.899,4875828034090,18.6973,0.0111,55.5602,36.2636,28.0424
2018-11-28,4441.86,4938.49,6275171174803.606,4976282550389,19.0955,0.0159,55.5602,36.2702,28.0602
2018-11-27,4387.65,4878.22,6200477067261.304,4915895253600,18.8682,0.0132,55.5602,36.2769,28.0621
2018-11-26,4367.46,4855.77,6175922774327.798,4895154358857,18.7935,0.0118,55.5827,36.2845,28.0621
2018-11-23,4374.76,4863.89,6187187523813.702,4900296005459,18.8278,0.0121,55.5827,36.2921,28.0647
2018-11-22,4551.33,5060.2,6430461065006.101,5093836041805,19.5681,0.0205,55.5827,36.2978,28.0763
2018-11-21,4554.67,5063.92,6433591099975.605,5096329980641,19.5776,0.0205,55.5827,36.3035,28.0798
2018-11-20,4537.45,5044.77,6408986228064.802,5078228062097,19.5027,0.018,55.5827,36.3211,28.0806
2018-11-19,4670.74,5192.96,6596861269317.697,5226153009505,20.0744,0.0257,55.7081,36.3387,28.0806
2018-11-16,4659.1,5180.02,6579870548276.5,5203536004147,19.9971,0.0246,55.7081,36.3571,28.082
2018-11-15,4619.81,5136.34,6526258769101.099,5160023016478,19.7974,0.0219,55.7081,36.3755,28.0881
2018-11-14,4545.51,5053.73,6422183135072.201,5080518416710,19.4817,0.0177,55.7081,36.4209,28.0901
2018-11-13,4563.54,5073.51,6448822988035.501,5097163698906,19.5667,0.0195,55.7081,36.4663,28.0949
2018-11-12,4481.69,4982.52,6337671455534.8,5006239648560,19.2337,0.0167,55.719,36.4808,28.0949
2018-11-09,4368.61,4856.81,6180694907764.897,4881811736787,18.7573,0.0115,55.719,36.4953,28.1003
2018-11-08,4382.33,4872.05,6197257069196.899,4895071515487,18.8076,0.0115,55.719,36.4978,28.1081
2018-11-07,4415.14,4908.53,6243062482552.899,4930562138564,18.9466,0.0122,55.719,36.5002,28.1406
2018-11-06,4438.1,4934.05,6275818746649.399,4955956796465,19.046,0.0129,55.719,36.5024,28.15
2018-11-05,4440.83,4937.09,6280285725662.807,4956676195709,19.0595,0.0132,55.7566,36.5046,28.15
2018-11-02,4437.95,4933.88,6280596438692.601,4944903486216,19.052,0.0129,55.7566,36.513,28.1602
2018-11-01,4298.98,4779.35,6085356326697.403,4791831333994,18.3936,0.0101,55.7566,36.5215,28.1646
2018-10-31,4272.55,4749.97,6045715422017.701,4763336475557,18.292,0.0094,55.7566,36.545,28.1762
2018-10-30,4204.54,4674.36,5948478498689.605,4686870047940,17.6406,0.0066,55.7566,36.5684,28.1772
2018-10-29,4162.53,4627.64,5889778457535.697,4642871233552,17.2857,0.0038,55.8609,36.5741,28.1772
2018-10-26,4233.96,4707.06,5989963160879.1,4719190774109,17.467,0.0052,55.8609,36.5797,28.1811
2018-10-25,4234.42,4707.57,5991909469930.499,4719450930610,17.3543,0.0038,55.8609,36.6293,28.1814
2018-10-24,4245.49,4719.88,6007478934449.997,4732439172958,17.4001,0.0038,55.8609,36.6789,28.1936
2018-10-23,4253.56,4728.85,6018146704259.3,4741443305189,17.4342,0.0038,55.8609,36.68,28.2088
2018-10-22,4333.14,4817.33,6132449974275.697,4833117428589,17.8078,0.0056,55.9137,36.6811,28.2088
2018-10-19,4127.99,4589,5841798808061.203,4601022587666,17.0502,0.0014,55.9137,36.6889,28.2207
2018-10-18,4018.46,4467.24,5688774241396.302,4476596503160,16.6845,0.0003,55.9137,36.6967,28.2212
2018-10-17,4133.38,4595,5845524484852.001,4601622114622,17.1722,0.0024,55.9137,36.7174,28.2498
2018-10-16,4099.68,4557.54,5806189448333.103,4565991171845,17.0566,0.001,55.9137,36.7382,28.2552
2018-10-15,4199.15,4668.12,5941516151496.799,4674428181929,17.476,0.0028,55.9272,36.7449,28.2552
2018-10-12,4278.04,4755.81,6048937508610.399,4765550997950,17.7613,0.0032,55.9272,36.7517,28.2639
2018-10-11,4307.42,4788.35,6079995202138.504,4790501715877,17.8525,0.0035,55.9272,36.7663,28.2734
2018-10-10,4629.89,5146.82,6519947954826.001,5138381890256,19.1452,0.0077,55.9272,36.7808,28.2757
2018-10-09,4634.89,5152.39,6523902719542.095,5136258977387,19.1543,0.0077,55.9272,36.7871,28.284
2018-10-08,4646.49,5165.28,6542148372983.802,5147420625134,19.201,0.0081,56.0198,36.7933,28.284
2018-09-28,4800.73,5336.74,6751659939726.498,5311250483393,19.8152,0.0123,56.0198,36.8071,28.2977
2018-09-27,4755.38,5286.33,6689157289121.2,5262549654228,19.6318,0.0112,56.0198,36.821,28.3004
2018-09-26,4815.63,5353.31,6767962799982.202,5325007666562,19.863,0.0126,56.0198,36.8395,28.3226
2018-09-25,4792.55,5327.35,6733332544609.3,5296936436168,19.7614,0.0116,56.0198,36.858,28.3253
2018-09-21,4805.22,5341.43,6749679551938.096,5309434553757,19.8478,0.0119,56.0661,36.8747,28.3253
2018-09-20,4733.48,5261.69,6650498365940.7,5227957578632,19.5561,0.0095,56.0661,36.8915,28.3312
2018-09-19,4736.89,5265.21,6652020140481.995,5231741194450,19.5606,0.0095,56.0661,36.9046,28.3341
2018-09-18,4683.51,5205.87,6575667617664.099,5170860174898,19.3361,0.0081,56.0661,36.9177,28.3408
2018-09-17,4602.39,5115.71,6461565023563.001,5081851432212,19.0005,0.007,56.0661,36.957,28.3412
2018-09-14,4670.08,5190.95,6558746062237.402,5156090005156,19.5308,0.0081,56.2023,36.9963,28.3412
2018-09-13,4721.21,5247.36,6625086209242.899,5207454757357,19.7283,0.0095,56.2023,37.0256,28.3583
