日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),股息率市值加权
2010-08-18,4457.127,,3189901060029.202,2390086805090,0.0056
2010-08-17,4457.759,,3190413840388.698,2391365593457,0.0056
2010-08-16,4423.315,,3164551821593.5,2373261465196,0.0056
2010-08-13,4323.052,,3093347203249.501,2319622089798,0.0057
2010-08-12,4241.592,,3033686697798.597,2269186545334,0.0059
2010-08-11,4297.904,,3073511496250.899,2297944457898,0.0058
2010-08-10,4246.46,,3037469616359.199,2271700875357,0.0059
2010-08-09,4413.568,,3154399240687.799,2359846592610,0.0056
2010-08-06,4356.012,,3112039370763.298,2330096435684,0.0057
2010-08-05,4267.955,,3049552628579.5996,2283104646606,0.0058
2010-08-04,4248.014,,3033495269737.8013,2269479666067,0.0059
2010-08-03,4193.641,,2995341632171.8003,2238323264280,0.0059
2010-08-02,4267.895,,3048008507258.4976,2277107200617,0.0058
2010-07-30,4191.13,,2994655264730.599,2236604640468,0.0059
2010-07-29,4194.04,,2996252479711.401,2237410605518,0.006
2010-07-28,4162.321,,2975454700640.5015,2221388779795,0.006
2010-07-27,4068.864,,2904321682283.399,2170200945619,0.0062
2010-07-26,4071.094,,2906214781675.101,2171069452173,0.0062
2010-07-23,4015.467,,2867569614124.699,2137775069540,0.0063
2010-07-22,4017.864,,2869153082929.001,2138555056068,0.0063
2010-07-21,3959.427,,2826231485464.2036,2106736266607,0.0065
2010-07-20,3951.358,,2819112478528.8,2101887063067,0.0065
2010-07-19,3842.313,,2743824782086.801,2045048745549,0.0067
2010-07-16,3757.432,,2681512851577.7,1995220100164,0.0069
2010-07-15,3735.395,,2669951996998.201,1986587337813,0.007
2010-07-14,3824.046,,2731971718591.998,2032912608923,0.0068
2010-07-13,3788.751,,2701882467275.9014,2010777628851,0.0069
2010-07-12,3849.52,,2750228146556.2,2045839990107,0.0068
2010-07-09,3807.604,,2719380720417.399,2023562747269,0.0069
2010-07-08,3698.342,,2640887857224.5,1964758321039,0.0071
2010-07-07,3718.662,,2652646349692.1987,1973563857970,0.0071
2010-07-06,3665.334,,2615899235758.8,1944975398599,0.0072
2010-07-05,3563.882,,2542921046900,1891139929915,0.0074
2010-07-02,3585.576,,2554905388722.7017,1900316377193,0.0074
2010-07-01,3606.593,,2571728269527.2,1912919744706,0.0074
2010-06-30,3664.464,,2541074894655.0986,1944256794971,0.0069
2010-06-29,3736.982,,2591531202834.901,1979006184654,0.0068
2010-06-28,3961.382,,2746360714249.801,2094120763992,0.0064
2010-06-25,4028.433,,2791599302302.4,2128582200692,0.0063
2010-06-24,4095.295,,2836031351804.399,2162018120619,0.0062
2010-06-23,4094.568,,2835655008140.1025,2162220449348,0.0062
2010-06-22,4119.722,,2853199875092.101,2175323572651,0.0062
2010-06-21,4087.017,,2826281782037.6,2153981361675,0.0063
2010-06-18,3972.286,,2750826544694.0996,2089204149284,0.0064
2010-06-17,4145.243,,2870976689108.2983,2180816929652,0.0062
2010-06-11,4197.995,,2906816821094.0986,2207778513610,0.0061
2010-06-10,4223.566,,2922209687171.599,2219274131973,0.0061
2010-06-09,4211.881,,2913340173969.0005,2207289664151,0.0061
2010-06-08,4109.317,,2844788475467.701,2155803285258,0.0063
2010-06-07,4072.568,,2816744038957.3013,2135898706307,0.0064
2010-06-04,4089.035,,2826856951060.4004,2143747740873,0.0063
2010-06-03,4053.985,,2806362986725.5005,2127791111071,0.0064
2010-06-02,4083.616,,2823428776736.101,2141605659053,0.0064
2010-06-01,4025.789,,2786031918184.1997,2112317032076,0.0065
2010-05-31,4104.364,,2839920667261.4985,2154954678942,0.0063
2010-05-28,4235.322,,2925093341644.3003,2218874844034,0.0061
2010-05-27,4218.637,,2916056334749.598,2213533762969,0.0062
2010-05-26,4144.662,,2863549546153.301,2173485669480,0.0063
2010-05-25,4133.346,,2855994113627.901,2167709821322,0.0063
2010-05-24,4163.477,,2879278406115.4,2184461429736,0.0063
2010-05-21,3982.385,,2755469709421.5996,2085565433862,0.0065
2010-05-20,3901.257,,2697254357906.1987,2041258561801,0.0067
2010-05-19,3977.377,,2747488784878.6,2081432768552,0.0066
2010-05-18,3972.154,,2744613482915.3013,2077606370063,0.0066
2010-05-17,3915.752,,2704531760338.001,2046360160454,0.0067
2010-05-14,4184.841,,2890157487117.6025,2184481378222,0.0063
2010-05-13,4157.842,,2871501268597.7017,2170356778073,0.0063
2010-05-12,4042.516,,2792515968932.399,2110325813355,0.0065
2010-05-11,4144.352,,2862920480242.398,2164791767312,0.0063
2010-05-10,4269.108,,2946175204516.499,2226852050896,0.0062
2010-05-07,4350.758,,3001285420594.9004,2266322995203,0.006
2010-05-06,4419.781,,3052509756767.397,2298285456975,0.0059
2010-05-05,4564.807,,3153648758180.299,2374663930033,0.0058
2010-05-04,4434.131,,3063972658712.601,2305143041856,0.0059
2010-04-30,4438.681,,3067624877076.6997,2306425540559,0.0059
2010-04-29,4561.4,,3148537188494.8,2364491335638,0.0057
2010-04-28,4714.432,,3253542964032.201,2443200683276,0.0055
2010-04-27,4739.269,,3267254872910.201,2455395278879,0.0055
2010-04-26,4866.553,,3353305873552.601,2519922855113,0.0054
2010-04-23,4864.164,,3350110196360.1987,2510280021247,0.0053
2010-04-22,4902.405,,3376705573492.9,2529267529343,0.0053
2010-04-21,4893.978,,3372204338745.1997,2523505473934,0.0052
2010-04-20,4749.934,,3273665054984.1987,2448454519014,0.0053
2010-04-19,4688.836,,3229536522959.999,2417437388016,0.0054
2010-04-16,4898.67,,3374876869594.8013,2523078620302,0.0051
2010-04-15,4914.747,,3386192096312.7,2531500544920,0.0051
2010-04-14,4977.508,,3427301358601.0015,2562199592427,0.0051
2010-04-13,4919.873,,3389134858398.8,2530872151607,0.0051
2010-04-12,4976.38,,3426787084981.201,2554688915471,0.005
2010-04-09,4939.176,,3400689500887.3003,2535539642421,0.005
2010-04-08,4864.922,,3349607040094.3,2496950691634,0.0051
2010-04-07,4863.639,,3349862950168.0024,2495839887256,0.0051
2010-04-06,4852.904,,3342070644636.601,2490598592243,0.0051
2010-04-02,4843.175,,3335744133172.4976,2484857428822,0.0051
2010-04-01,4827.214,,3323505296228.6987,2474043924822,0.0051
2010-03-31,4756.157,,3272396480038.4,2436886325261,0.0051
2010-03-30,4744.423,,3265221097179.2,2426981568195,0.005
2010-03-29,4723.611,,3251688775443.299,2414740229267,0.005
2010-03-26,4686.931,,3226695477152.5977,2389633724880,0.0049
2010-03-25,4620.749,,3182223098379.0015,2351872104410,0.0049
2010-03-24,4683.065,,3221496562466.3013,2383324489867,0.0049
2010-03-23,4658.626,,3202556032961.1016,2371189725104,0.0048
2010-03-22,4690.198,,3221239753499.7017,2382490475689,0.0048
2010-03-19,4663.903,,3203029824704.0015,2369440206441,0.0048
2010-03-18,4630.953,,3181661049263.2,2352344220023,0.0048
2010-03-17,4616.053,,3173816764749.7983,2345032047794,0.0049
2010-03-16,4491.465,,3079423553677.0996,2279820900599,0.005
2010-03-15,4454.76,,3063957764947.698,2263842323638,0.005
2010-03-12,4492.861,,3089941227930.001,2279132293181,0.0049
2010-03-11,4562.872,,3137520622637.602,2313056516741,0.0048
2010-03-10,4598.994,,3162863740097.7,2331426486016,0.0048
2010-03-09,4660.126,,3205702864899.602,2363536072893,0.0047
2010-03-08,4654.583,,3178267972208.7,2354344332663,0.0047
2010-03-05,4604.586,,3141979934806.0957,2325669344888,0.0047
2010-03-04,4586.523,,3131365659217.198,2317006826555,0.0047
2010-03-03,4758.434,,3246188411551.6987,2403221605960,0.0045
2010-03-02,4690.293,,3199683992949.9014,2369327444892,0.0045
2010-03-01,4686.266,,3197531173672.902,2367389050639,0.0045
2010-02-26,4634.671,,3164251249227.5996,2334389096214,0.0046
2010-02-25,4629.965,,3161518914830.8013,2329555997172,0.0046
2010-02-24,4556.281,,3110242837952.301,2292021028432,0.0047
2010-02-23,4459.155,,3042008748084.299,2243028312709,0.0047
2010-02-22,4419.547,,3015983547960.9995,2221521330490,0.0048
2010-02-12,4416.219,,3012829830921.9014,2217387737425,0.0048
2010-02-11,4356.517,,2975514726538.498,2192828580712,0.0048
2010-02-10,4366.25,,2981970687671.2017,2197918782055,0.0048
2010-02-09,4311.891,,2945278015659.898,2170317024593,0.0048
2010-02-08,4310.894,,2941861018953.4995,2169359523820,0.0048
2010-02-05,4311.293,,2943202254559.301,2169787733931,0.0048
2010-02-04,4408.441,,3010783578981.901,2219163697987,0.0047
2010-02-03,4363.079,,2982133464640.6963,2196508568940,0.0048
2010-02-02,4301.768,,2940422845655.2,2165776665328,0.0048
2010-02-01,4331.366,,2960705634190.3975,2175735955840,0.0048
2010-01-29,4374.649,,2991202307644.496,2197121415771,0.0048
2010-01-28,4336.381,,2965227868184.401,2175769413880,0.0048
2010-01-27,4267.113,,2919630567987.5,2139551914583,0.0049
2010-01-26,4294.383,,2936466604108.8013,2152532091909,0.0049
2010-01-25,4481.16,,3056294833086.201,2235820758004,0.0047
2010-01-22,4537.88,,3107729261655.799,2272057089462,0.0046
2010-01-21,4667.209,,3194817076655.498,2335694870367,0.0045
2010-01-20,4651.074,,3185575277639.399,2327598879195,0.0045
2010-01-19,4830.016,,3303380453559.0996,2412720370235,0.0043
2010-01-18,4829.062,,3302656803465.5977,2410142944917,0.0043
2010-01-15,4747.648,,3246535052425.799,2368005227303,0.0044
2010-01-14,4714.1,,3224338800155.503,2352277227751,0.0044
2010-01-13,4591.024,,3140065030716.498,2288370680089,0.0046
2010-01-12,4639.632,,3172282276996.7983,2312475958083,0.0045
2010-01-11,4542.949,,3103760462386.601,2260013611743,0.0046
2010-01-08,4514.452,,3085785290932.3003,2243000111915,0.0046
2010-01-07,4459.155,,3049728624173.0024,2214779477430,0.0047
2010-01-06,4550.279,,3113140180458.601,2261620017674,0.0046
2010-01-05,4557.475,,3116973338537.299,2265565466195,0.0046
2010-01-04,4510.527,,3086529857514.2017,2242981668586,0.0046
2009-12-31,4485.255,,2989250737339.4976,2182998419024,0.0046
2009-12-30,4446.067,,2963076649088.6997,2165150889239,0.0046
2009-12-29,4463.604,,2975324446675.9004,2171201604775,0.0046
2009-12-28,4447.205,,2964280232837.8013,2162530738536,0.0046
2009-12-25,4376.193,,2917354815191.9014,2122523893587,0.0047
2009-12-24,4345.296,,2898231116657.8,2102314828863,0.0047
2009-12-23,4210.173,,2791201155873.9004,2036609529807,0.0049
2009-12-22,4136.822,,2738570749216.399,2000701125581,0.005
2009-12-21,4256.389,,2816804362156.5,2057438902004,0.0049
2009-12-18,4203.48,,2781275166968.1978,2030928803454,0.0049
2009-12-17,4364.926,,2888686869915.998,2104754841070,0.0047
2009-12-16,4506.039,,2982107043717.3,2173523942589,0.0046
2009-12-15,4523.493,,2994704953587.497,2181885209260,0.0046
2009-12-14,4513.594,,2987361517594.198,2167249737128,0.0046
2009-12-11,4534.763,,2997042779969.101,2178391654446,0.0046
2009-12-10,4536.557,,2996712346722.899,2177795936700,0.0046
2009-12-09,4498.152,,2967433114727.799,2158396091117,0.0046
2009-12-08,4571.764,,3015513042233.6,2194444485394,0.0045
2009-12-07,4581.242,,3019257425521.701,2197026245284,0.0045
2009-12-04,4506.082,,2969387778177.601,2159580904882,0.0046
2009-12-03,4621.941,,3044110441164.699,2213343209284,0.0045
2009-12-02,4591.384,,3024357580605.4995,2198067242241,0.0045
2009-12-01,4525.288,,2982162209413.699,2167408056319,0.0046
2009-11-30,4405.328,,2904674407714.399,2109815942525,0.0047
2009-11-27,4215.338,,2780752460634.702,2018568530699,0.0049
2009-11-26,4328.408,,2855115357313.3975,2072202979167,0.0048
2009-11-25,4512.08,,2975112617476.8,2158386925391,0.0047
2009-11-24,4347.657,,2868479125416.1997,2079381390725,0.0048
2009-11-23,4591.339,,3025249110837.601,2195462497226,0.0046
2009-11-20,4508.293,,2970027886697.602,2154070618592,0.0047
2009-11-19,4476.138,,2950673573428.9023,2139290786065,0.0047
2009-11-18,4406.779,,2905037396668.9,2105786817414,0.0048
2009-11-17,4387.552,,2891725632166.099,2096503897708,0.0048
2009-11-16,4364.973,,2877117292161.8,2083279164881,0.0048
2009-11-13,4267.008,,2811203872288.2983,2034885854268,0.0049
2009-11-12,4213.245,,2775666858757.997,2005488028669,0.005
2009-11-11,4199.549,,2769024543162,2000480351630,0.005
2009-11-10,4182.77,,2759767692775.4995,1992009860740,0.005
2009-11-09,4176.188,,2753922742849.4,1988433037958,0.0051
2009-11-06,4145.137,,2734093156798.6997,1967044212040,0.0051
2009-11-05,4125.781,,2720090661703.998,1958149023406,0.0051
2009-11-04,4083.482,,2693164022868.601,1939119527222,0.0052
2009-11-03,4053.212,,2675349200714.7,1924102465977,0.0052
2009-11-02,3955.783,,2612719893691.6997,1878048494488,0.0053
2009-10-30,3827.683,,2529542164380.801,1816881756023,0.0055
2009-10-29,3777.505,,2496024443411.899,1791691648247,0.0056
2009-10-28,3846.415,,2541357836617.4014,1823226137265,0.0055
2009-10-27,3807.976,,2516518514139.0986,1805112796893,0.0055
2009-10-26,3911.653,,2585997277024.6997,1853064893624,0.0054
2009-10-23,3908.435,,2583564056452.901,1850702375542,0.0055
2009-10-22,3855.768,,2548012604691.101,1825182486438,0.0056
2009-10-21,3839.947,,2539306086454.4004,1818410487990,0.0056
2009-10-20,3865.832,,2556434524427.6997,1829675084173,0.0056
2009-10-19,3808.181,,2518863482979.7983,1803223265411,0.0057
2009-10-16,3716.897,,2456128566824.4,1759271367381,0.0058
2009-10-15,3704.404,,2448258319469.9004,1751720812749,0.0058
2009-10-14,3692.648,,2441253950866.699,1746281589123,0.0059
2009-10-13,3659.081,,2417688818222.1,1730134804725,0.0059
2009-10-12,3597.863,,2377288055639.9995,1700570007187,0.006
2009-10-09,3576.444,,2364707397179.498,1689893709633,0.006
2009-09-30,3400.623,,2249001123699.1987,1604696734735,0.0064
2009-09-29,3372.074,,2229098880163.699,1590844480641,0.0064
2009-09-28,3434.655,,2268758995530.799,1619997170481,0.0063
2009-09-25,3536.811,,2335903623341.6,1663659973263,0.0061
2009-09-24,3568.669,,2357281058615.9985,1676481872692,0.0061
2009-09-23,3595.706,,2372906974625.4995,1688718526247,0.006
2009-09-22,3708.199,,2446576239573.1997,1740804365547,0.0058
2009-09-21,3804.331,,2508963088032.299,1784957553028,0.0057
2009-09-18,3739.732,,2467553421752.7017,1753842897145,0.0058
2009-09-17,3868.667,,2552147317540.5005,1813032306555,0.0056
2009-09-16,3781.064,,2494799738625.298,1772023416256,0.0058
2009-09-15,3775.213,,2491961951523.5996,1767064195676,0.0058
2009-09-14,3736.576,,2466835779896.499,1750044295726,0.0058
2009-09-11,3641.816,,2404914990004.601,1704565755662,0.006
2009-09-10,3581.683,,2365565218275.0005,1675534757863,0.0061
2009-09-09,3613.41,,2386290824533.9,1689984440380,0.006
2009-09-08,3592.806,,2370658217479.401,1678486030018,0.0061
2009-09-07,3527.254,,2326734757087.1997,1647678097885,0.0062
2009-09-04,3489.063,,2299646949485.201,1624868095826,0.0062
2009-09-03,3427.442,,2260748943485.4004,1597132970187,0.0063
2009-09-02,3265.074,,2152560451023.7,1521698536228,0.0067
2009-09-01,3245.274,,2139186118955.1997,1513022871605,0.0067
2009-08-31,3277.997,,2158882567077,1527531799613,0.0066
2009-08-28,3531.41,,2325791736700.5,1644205283610,0.0062
2009-08-27,3629.513,,2390315993590.2017,1690007595758,0.006
2009-08-26,3595.115,,2370247281704.6997,1675783938655,0.006
2009-08-25,3485.924,,2298091925341.2,1626353189084,0.0062
2009-08-24,3541.804,,2335931187426.501,1650059772042,0.0061
2009-08-21,3468.042,,2285195786145.8013,1606031170171,0.0062
2009-08-20,3374.351,,2224019360104.7,1562385900425,0.0064
2009-08-19,3247.526,,2141186203759.9004,1503861085881,0.0066
2009-08-18,3424.775,,2256319211661.4004,1584942142578,0.0063
2009-08-17,3358.103,,2212864655314.899,1552763756072,0.0064
2009-08-14,3609.698,,2378710149862.301,1667839171365,0.0059
2009-08-13,3778.14,,2487707916440.201,1743996203590,0.0056
2009-08-12,3770.137,,2482010949572.201,1738976788804,0.0056
2009-08-11,3953.293,,2600119334134.098,1818994317306,0.0054
2009-08-10,3933.047,,2588205816268.298,1808524078478,0.0054
2009-08-07,3893.125,,2563659876309.302,1788444877466,0.0055
2009-08-06,4015.421,,2642481148314.401,1840520531247,0.0053
2009-08-05,4069.338,,2677426108371.0015,1865211654929,0.0052
2009-08-04,4069.346,,2676812131642.601,1865615355966,0.0052
2009-08-03,4020.266,,2643851086957.0986,1841975103529,0.0053
2009-07-31,3928.584,,2585144854265.3003,1796170539992,0.0054
2009-07-30,3803.124,,2502138696031.701,1737546140431,0.0056
2009-07-29,3764.64,,2478865011224.301,1719656605959,0.0056
2009-07-28,4022.91,,2646232491709.199,1836948416507,0.0053
2009-07-27,3972.644,,2613124301225.7,1811930644800,0.0054
2009-07-24,3907.967,,2571511841088.001,1772594458761,0.0055
2009-07-23,3933.113,,2588715071489.0015,1782712865503,0.0055
2009-07-22,3894.563,,2562917929672.001,1765107668714,0.0056
2009-07-21,3824.288,,2519391030281.299,1733436704161,0.0057
2009-07-20,3919.426,,2582886807457.4995,1776146911420,0.0055
2009-07-17,3852.863,,2539193185710.4995,1745095327794,0.0056
2009-07-16,3829.207,,2525051094976.0015,1733684137660,0.0057
2009-07-15,3848.632,,2535441730604.1,1741620811606,0.0057
2009-07-14,3813.876,,2508303289863.3003,1724068552856,0.0058
2009-07-13,3754.344,,2468929359536.499,1696272811756,0.0058
2009-07-10,3719.97,,2447142279886.9995,1675838089935,0.0059
2009-07-09,3701.79,,2433842229139.8984,1666239683864,0.006
2009-07-08,3633.433,,2387856091199.5,1635525436379,0.0061
2009-07-07,3589.187,,2358329116299.3003,1615458998448,0.0062
2009-07-06,3592.64,,2361243074981.8003,1616617240400,0.0061
2009-07-03,3584.858,,2354920255074.1,1604581565060,0.0062
2009-07-02,3540.509,,2328063714995.801,1585098426966,0.0063
2009-07-01,3503.754,,2303696786152.8022,1569219259488,0.0063
2009-06-30,3452.263,,2266441489872.8,1553594131100,0.0065
2009-06-29,3476.788,,2280059615242.501,1558352675931,0.0065
2009-06-26,3448.461,,2259986417080.2,1543310338713,0.0068
2009-06-25,3427.473,,2245765312306.1987,1532681453931,0.0069
2009-06-24,3431.444,,2245656078971.9004,1533655253509,0.0069
2009-06-23,3392.112,,2219085776464.4004,1515994819617,0.0069
2009-06-22,3405.13,,2226547177853.199,1522223041572,0.0069
2009-06-19,3434.055,,2244833424801.899,1534259239289,0.0069
2009-06-18,3431.281,,2241915612537.5,1526792178199,0.0069
2009-06-17,3403.962,,2225636646871.4,1511085939665,0.0069
2009-06-16,3349.35,,2189688802979.2004,1485523501967,0.0071
2009-06-15,3356.714,,2194034211726.399,1484852711611,0.007
2009-06-12,3309.587,,2164879850996.799,1462394206119,0.0072
2009-06-11,3382.997,,2212506163850.9014,1493997272485,0.007
2009-06-10,3403.208,,2226736119122.9995,1502927276242,0.007
2009-06-09,3366.911,,2203129575420.8,1486343326282,0.0071
2009-06-08,3350.238,,2193036568608.4995,1478016305970,0.0071
2009-06-05,3355.778,,2196742842818.9995,1477936673677,0.0071
2009-06-04,3375.873,,2211449097919.5996,1486029706733,0.0071
2009-06-03,3380.188,,2214515856662,1486395118329,0.0071
2009-06-02,3353.922,,2195657846204.7,1473627960670,0.0071
2009-06-01,3332.337,,2182106506167.6,1460395488512,0.0072
2009-05-27,3276.748,,2143947611820.999,1434247077043,0.0074
2009-05-26,3274.849,,2141253648739.9004,1432274346978,0.0074
2009-05-25,3271.501,,2141384505230.5,1430620715735,0.0074
2009-05-22,3254.534,,2129104196768.201,1411923545745,0.0075
2009-05-21,3247.475,,2125135675727.801,1399049965807,0.0075
2009-05-20,3306.474,,2165982401010.799,1424819832123,0.0073
2009-05-19,3325.531,,2176236180146,1424710784049,0.0073
2009-05-18,3295.651,,2154685037827.102,1409808632672,0.0074
2009-05-15,3270.738,,2139885867218.901,1395349133173,0.0075
2009-05-14,3246.557,,2126335835575.899,1382226738326,0.0075
2009-05-13,3234.151,,2117599806856.2004,1374573457901,0.0075
2009-05-12,3212.139,,2093616252502.3003,1364857663305,0.0076
2009-05-11,3134.573,,2041489802814.6997,1331012495683,0.0078
2009-05-08,3257.588,,2120908799557.5,1382400022679,0.0075
2009-05-07,3242.626,,2111646192735.799,1373552875184,0.0076
2009-05-06,3264.579,,2124646726506.2004,1382732611155,0.0075
2009-05-05,3220.615,,2094772551251.201,1365153020013,0.0076
2009-05-04,3190.254,,2074843571909.499,1350252139767,0.0077
2009-04-30,3086.217,,2007271903019.3,1304713407003,0.0079
2009-04-29,3040.04,,1976792043838.9,1283687575013,0.008
2009-04-28,2959.952,,1926016688158.801,1249927693322,0.008
2009-04-27,2916.114,,1897266591877.9004,1230168742384,0.0081
2009-04-24,3036.761,,1975578227913.7988,1276415156884,0.0077
2009-04-23,3059.709,,1989198511175.8,1283142318230,0.0076
2009-04-22,3042.638,,1978405998004.0996,1275865277310,0.0077
2009-04-21,3205.076,,2083185413232.3997,1341919778803,0.0073
2009-04-20,3205.884,,2086688783587.7996,1340315155237,0.0073
2009-04-17,3119.419,,2026823288543.9016,1302118826590,0.0074
2009-04-16,3159.26,,2054103441061.2996,1317847387891,0.0073
2009-04-15,3143.821,,2033381341083.299,1310608665349,0.0074
2009-04-14,3099.429,,2004340823813.199,1288729550760,0.0075
2009-04-13,3050.372,,1968192800935.201,1267803540307,0.0076
2009-04-10,3009.376,,1938827699288.5,1248113947307,0.0078
2009-04-09,2915.024,,1877073948888.6,1209319969086,0.008
2009-04-08,2867.168,,1843912199161.7983,1188444979817,0.0082
2009-04-07,2968.519,,1908185192648.1,1229785448653,0.0079
2009-04-03,2934.253,,1887383498147.4,1214386735336,0.0079
2009-04-02,2965.735,,1907192149998.701,1223717585321,0.0079
2009-04-01,2962.839,,1905086228194.8003,1222815971752,0.0079
2009-03-31,2914.128,,1872737050740.9983,1201650087626,0.008
2009-03-30,2883.214,,1851801467730.7,1188173149887,0.0081
2009-03-27,2877.88,,1848500600806.1,1181149564306,0.008
2009-03-26,2853.411,,1833914874087.6,1167787071142,0.0081
2009-03-25,2785.664,,1787332068781.0007,1134695213617,0.0082
2009-03-24,2865.333,,1837294604813.601,1166324997560,0.0081
2009-03-23,2843.879,,1823411369924.5,1157098321712,0.0082
2009-03-20,2784.106,,1785313378199.8,1132920567136,0.0081
2009-03-19,2797.155,,1793855683233.4,1138706138320,0.008
2009-03-18,2734.547,,1754205160735.4,1112899916662,0.0081
2009-03-17,2699.594,,1732038836436.2004,1095007774602,0.0082
2009-03-16,2603.058,,1669686010129.0994,1055259058378,0.0085
2009-03-13,2569.629,,1646751665133.4,1038406744400,0.0087
2009-03-12,2597.232,,1662206754725.1,1049145845677,0.0085
2009-03-11,2587.371,,1656980700806.0989,1045407663879,0.0085
2009-03-10,2601.417,,1665485499489.2007,1050840285798,0.0084
2009-03-09,2536.01,,1624301230596.1997,1022827494373,0.0086
2009-03-06,2653.469,,1699165356175.4998,1062849125402,0.0082
2009-03-05,2671.575,,1709675842538.7014,1069814120122,0.0081
2009-03-04,2651.405,,1696580201656.6003,1060638779992,0.0082
2009-03-03,2499.826,,1598671835084.3003,999503611555,0.0087
2009-03-02,2478.808,,1587268945716.6997,990376786932,0.0087
2009-02-27,2416.949,,1548492331671.999,963185039572,0.0089
2009-02-26,2571.276,,1646206110757.2004,1024204282745,0.0084
2009-02-25,2771.098,,1773735470477.0994,1101103027307,0.0078
2009-02-24,2754.24,,1764408998136.6003,1093961945019,0.0079
2009-02-23,2871.792,,1838454250058.6003,1139637762506,0.0076
2009-02-20,2776.955,,1777510033588.7993,1100377375399,0.0077
2009-02-19,2687.489,,1718371645140.1992,1064902342156,0.008
2009-02-18,2632.908,,1683373525473.199,1043902441356,0.0082
2009-02-17,2738.58,,1753131534692.399,1085835953065,0.0079
2009-02-16,2854.444,,1827243301321.101,1131485676598,0.0075
2009-02-13,2805.01,,1795661062900,1107441759874,0.0077
2009-02-12,2707.922,,1730829506083.0005,1068712809385,0.0079
2009-02-11,2658.05,,1699978862761.4004,1049069496288,0.0081
2009-02-10,2653.213,,1697191095338.1997,1046773711768,0.0081
2009-02-09,2579.228,,1650984687696.001,1016454046425,0.0083
2009-02-06,2493.74,,1598172756417.6985,982455348383,0.0086
2009-02-05,2384.764,,1529237030960.9993,938014021740,0.009
2009-02-04,2423.887,,1553525505504.7002,953599587777,0.0089
2009-02-03,2369.654,,1518029519669.6,932271928567,0.0091
2009-02-02,2306.769,,1478466529353.3003,907287824533,0.0093
2009-01-23,2238.082,,1435341379664.202,876674539292,0.0096
2009-01-22,2256.367,,1447408575285.4,877597628674,0.0095
2009-01-21,2217.626,,1423162919522.8003,862293396269,0.0097
2009-01-20,2214.839,,1420972523936,860656276018,0.0097
2009-01-19,2192.807,,1407019221395.6997,851897459079,0.0098
2009-01-16,2195.634,,1409459377927.6003,851405599758,0.0098
2009-01-15,2181.061,,1401505615836.6,841053965892,0.0098
2009-01-14,2160.064,,1388627637803.299,832793985458,0.0099
2009-01-13,2081.672,,1335881986385.1997,802600417109,0.0103
2009-01-12,2137.841,,1371547137553.0007,823792828386,0.0101
2009-01-09,2107.766,,1351498535281.4011,809555185689,0.0102
2009-01-08,2052.3,,1315539349397,788011073125,0.0105
2009-01-07,2104.922,,1348037797783.2996,807958424463,0.0102
2009-01-06,2091.892,,1340165349026.1997,802747273325,0.0103
2009-01-05,2020.243,,1294298889516.3003,775080871289,0.0107
2008-12-31,1939.433,,1191777713183.6997,725564001196,0.0112
2008-12-30,1971.466,,1207343311591.2993,736673998264,0.011
2008-12-29,1984.755,,1214663602186.4,741734172934,0.011
2008-12-26,1983.757,,1214790047396.799,740612408994,0.011
2008-12-25,2003.488,,1225962192612.3994,747615474567,0.0109
2008-12-24,2010.104,,1229503009703.1997,750426585391,0.0108
2008-12-23,2054.535,,1256446931259.8003,767007160826,0.0106
2008-12-22,2193.475,,1341400711231.4004,818909646044,0.0099
2008-12-19,2194.994,,1341950686285.6013,817584344280,0.0099
2008-12-18,2175.357,,1329010999048.7986,808279995700,0.01
2008-12-17,2136.309,,1304305626427.1,793087724713,0.0102
2008-12-16,2110.244,,1287843739586.6003,783648668125,0.0103
2008-12-15,2073.029,,1264758642315.4,769277957582,0.0105
2008-12-12,2031.992,,1238065661294.3003,753037889596,0.0107
2008-12-11,2127.183,,1295364385618.8997,788309130319,0.0103
2008-12-10,2195.743,,1337132181195.5996,813802552569,0.0099
2008-12-09,2134.58,,1300594849850.3992,790307225650,0.0102
2008-12-08,2190.532,,1333666970947.499,809225960050,0.01
2008-12-05,2098.656,,1276924638100.3,772198559889,0.0104
2008-12-04,2037.723,,1239712288200.4995,749628642140,0.0107
2008-12-03,2039.927,,1240430899687.4006,750178874126,0.0107
2008-12-02,1957.322,,1189203947333.8,719689250787,0.0112
2008-12-01,1919.475,,1166443111554.0005,705673299471,0.0114
2008-11-28,1841.45,,1119214441333.3003,675019608827,0.0119
2008-11-27,1861.518,,1132762628698.3,680057536101,0.0117
2008-11-26,1834.774,,1117017149828.1,670305170206,0.0119
2008-11-25,1827.642,,1112413834129.9,666989959507,0.012
2008-11-24,1842.344,,1120288871633.2002,672416730213,0.0119
2008-11-21,1921.04,,1168078704022.0994,700368084690,0.0114
2008-11-20,1948.681,,1184169770792.6997,709886356107,0.0113
2008-11-19,1944.327,,1180603296617.3,708013619854,0.0113
2008-11-18,1816.285,,1102467483666.1,659392589297,0.0121
2008-11-17,1959.072,,1191173392003.8003,711515049367,0.0112
2008-11-14,1867.485,,1136207535218.499,677437927676,0.0117
2008-11-13,1784.497,,1085636382419.8997,645982323477,0.0123
2008-11-12,1704.226,,1036729085708.9994,616169016567,0.0129
