date,open,close,high,low,volume,money
2015/10/20,7033.2,7162.07,7163.26,6996.56,13806279100,1.91315E+11
2015/10/21,7159.13,6712.74,7186.54,6689.27,17816918100,2.38182E+11
2015/10/22,6708.21,6964.3,6970.68,6700.62,13547090000,1.84023E+11
2015/10/23,7015.62,7138.23,7169.37,6988.55,15889896200,2.31326E+11
2015/10/26,7223.15,7186.76,7233.36,7088.57,16330471500,2.36116E+11
2015/10/27,7123.08,7231.44,7266.78,6900.44,14744128200,2.10782E+11
2015/10/28,7179.99,7048.9,7270.79,7019.61,13272422000,1.94119E+11
2015/10/29,7097.19,7108.98,7185.21,7011.86,11074126900,1.62167E+11
2015/10/30,7088.81,7084.97,7185.52,6984.5,11006955200,1.64366E+11
2015/11/2,6936.37,6936.43,7137.05,6914.15,10720432300,1.57873E+11
2015/11/3,6956.89,6920.1,6998.05,6860.44,8910533900,1.31476E+11
2015/11/4,6953.87,7267.99,7268.4,6953.87,13920839700,2.03475E+11
2015/11/5,7277.1,7276.45,7364.51,7225.65,18519177300,2.68748E+11
2015/11/6,7284.87,7446.85,7456.24,7284.71,15269327200,2.25629E+11
2015/11/9,7415.76,7543.8,7593.17,7350.86,17752009700,2.69314E+11
2015/11/10,7517.41,7575.01,7633.01,7486.85,16573754200,2.51903E+11
2015/11/11,7589.66,7684.67,7686.3,7556.37,15208617000,2.27282E+11
2015/11/12,7712.64,7682.45,7739.65,7579.67,16228029300,2.54057E+11
2015/11/13,7601.15,7567.11,7665.14,7478.41,14755926100,2.31879E+11
2015/11/16,7438.4,7718.85,7719.7,7431.74,11691995900,1.87603E+11
2015/11/17,7787.07,7650.38,7820.02,7635.92,16275088200,2.58977E+11
2015/11/18,7655.33,7526.94,7699.61,7504.99,12569000600,1.91824E+11
2015/11/19,7553,7718.62,7719.52,7538.28,11052002500,1.75807E+11
2015/11/20,7741.68,7806.27,7844.06,7720.16,14607617800,2.34537E+11
2015/11/23,7816.85,7744.18,7876.48,7710.05,14238345400,2.27604E+11
2015/11/24,7739.09,7798.5,7799.01,7635.78,11025855800,1.68541E+11
2015/11/25,7803.29,7922.38,7925.54,7795.16,12443550100,2.06536E+11
2015/11/26,7962.17,7874.08,7974.73,7859.63,14040461500,2.29452E+11
2015/11/27,7839.31,7376.12,7852,7317.65,15297048900,2.34341E+11
2015/11/30,7388.28,7408.4,7467.47,7035.55,12923402300,1.968E+11
2015/12/1,7403.94,7443.94,7519.94,7358.36,11300867900,1.73439E+11
2015/12/2,7423.5,7405.86,7444.22,7201.66,10264747500,1.49758E+11
2015/12/3,7413.22,7570.51,7571.45,7412.65,9532941200,1.42964E+11
2015/12/4,7533.61,7511.68,7600.34,7464.28,10136253500,1.54876E+11
2015/12/7,7526.22,7602.23,7602.77,7476.19,9288129600,1.4683E+11
2015/12/8,7555.46,7404.14,7555.46,7398.56,9493882300,1.4723E+11
2015/12/9,7369.11,7374.27,7431.04,7322.87,8329999100,1.32301E+11
2015/12/10,7374.35,7350.21,7437.71,7332.98,7899042400,1.29507E+11
2015/12/11,7320.16,7290.7,7347.36,7253.84,7213228700,1.1188E+11
2015/12/14,7224.81,7441.03,7441.76,7210.41,7995728800,1.19229E+11
2015/12/15,7448.71,7498.18,7534.22,7447.11,8602149000,1.34208E+11
2015/12/16,7522.73,7529.4,7574.65,7503.09,8535116900,1.38083E+11
2015/12/17,7570.67,7716.25,7716.48,7570.67,13005476500,1.99821E+11
2015/12/18,7708.34,7699.37,7746.51,7650.56,11441690900,1.83995E+11
2015/12/21,7698.44,7788.56,7798.09,7692.1,11501500300,1.8073E+11
2015/12/22,7811,7856.61,7856.95,7752.7,11159250800,1.75827E+11
2015/12/23,7859.13,7773.28,7881.3,7756.33,11816630900,1.86904E+11
2015/12/24,7760.38,7753.04,7778.94,7635.78,9150934100,1.41331E+11
2015/12/25,7759.84,7792.12,7805.05,7738.87,8125352000,1.28807E+11
2015/12/28,7815.38,7603.36,7837.63,7603.36,10981351500,1.70494E+11
2015/12/29,7591.71,7674.39,7675.31,7545.35,7729253000,1.20874E+11
2015/12/30,7693.02,7741.05,7747.35,7664.28,8553323200,1.39407E+11
2015/12/31,7745.64,7617.69,7763.3,7617.39,7978152300,1.32287E+11
2016/1/4,7615.51,6983.4,7624.1,6983.28,7801499900,1.15089E+11
2016/1/5,6663.73,6889.74,7020.54,6627.64,11342822500,1.56717E+11
2016/1/6,6916.53,7065.61,7066.09,6878.65,10093042700,1.36351E+11
2016/1/7,6937.42,6462.24,6937.42,6454.97,2842674200,34781544777
2016/1/8,6618.08,6570.43,6689.14,6222.59,11112960500,1.38934E+11
2016/1/11,6435.89,6128.66,6529.88,6128.22,11560073600,1.3312E+11
2016/1/12,6126.67,6136.66,6205.59,5994.64,9190522000,1.05727E+11
2016/1/13,6168.99,5924.04,6226.54,5924.04,8612340200,98456702875
2016/1/14,5734.61,6124.82,6137.51,5726.88,9225144600,1.04255E+11
2016/1/15,6078.61,5893.68,6135.27,5852.24,8863053900,1.02277E+11
2016/1/18,5768.76,5978.91,6051.18,5765.15,7246978900,86980313690
2016/1/19,5965.36,6197.09,6203.4,5956.23,8798101500,1.06186E+11
2016/1/20,6161.23,6138.5,6244.96,6095.72,9194751800,1.13395E+11
2016/1/21,6031.17,5886.88,6191.32,5886.88,8188276500,1.00555E+11
2016/1/22,5954.36,5980.61,6013.97,5799.71,6983070900,84429369084
2016/1/25,6034.08,6041.33,6093.27,5976.34,6530851400,78677683156
2016/1/26,5966.7,5589.31,5982.5,5573.83,8544391700,98104095983
2016/1/27,5604.17,5514.19,5628.19,5240.65,8792411800,95354931801
2016/1/28,5441.74,5271.23,5511.32,5257.08,6733807600,73152739267
2016/1/29,5262.46,5469.13,5515.49,5248.22,7235909100,78303710591
2016/2/1,5458.6,5399.48,5493.98,5319.7,6471611400,70863332935
2016/2/2,5407.71,5586.63,5594.36,5407.67,6657196200,75674180029
2016/2/3,5520.64,5610.17,5634.92,5482.22,6328072600,70624920617
2016/2/4,5631.32,5721.49,5744.02,5631.32,7108398200,83226216373
2016/2/5,5734.48,5664.2,5747.98,5662.44,5607554500,65321968979
2016/2/15,5485.72,5668.04,5700.52,5482.8,5363125300,63351303196
2016/2/16,5694.75,5902.53,5918.59,5694.75,8287714300,98534904807
2016/2/17,5889.5,5971.41,5979.41,5854.22,9058252000,1.07857E+11
2016/2/18,6009.75,5957.13,6034.85,5945.2,9371479800,1.1011E+11
2016/2/19,5939.7,5979.52,6009.72,5919.68,7038049900,86849115989
2016/2/22,6055.68,6103.72,6111.69,6029.46,9432052000,1.10802E+11
2016/2/23,6102.51,6070.5,6118.64,5982.21,8787487600,1.06557E+11
2016/2/24,6041.75,6111.04,6116.25,5975.14,8981957900,1.11114E+11
2016/2/25,6097.42,5626.05,6097.54,5604.1,11066865300,1.29597E+11
2016/2/26,5668.33,5648.94,5701.05,5517.63,7985789500,91756326917
2016/2/29,5618.51,5350.43,5618.51,5286.34,8670315300,93375908218
2016/3/1,5361.79,5473.63,5504.75,5294.54,8080357100,87222593763
2016/3/2,5464.73,5753.15,5763.8,5462.74,11067195200,1.17963E+11
2016/3/3,5757.36,5776.98,5872.92,5745.62,12852736000,1.36299E+11
2016/3/4,5755.12,5621.56,5805.41,5542.98,10882994800,1.17455E+11
2016/3/7,5686.69,5752.55,5788.47,5681.85,8717058100,94467279705
2016/3/8,5751.39,5764.33,5764.33,5538.15,9814965600,1.06369E+11
2016/3/9,5627.14,5617.04,5709.52,5583.07,7261532300,80804882924
2016/3/10,5617.42,5521.95,5657.26,5517.02,5955941100,67298081387
2016/3/11,5460.54,5508.98,5545.34,5433.32,4980002200,55449986936
2016/3/14,5568.46,5690.59,5748.33,5568.46,7999741800,95153496604
2016/3/15,5672.75,5639.8,5701.57,5609,6626890000,82607046675
2016/3/16,5662.44,5562.8,5689.28,5531.33,5748733200,69542980639
2016/3/17,5589.22,5745.98,5759.54,5579.73,8457575800,1.06178E+11
2016/3/18,5774.3,5949.26,5967.46,5768.91,12516034100,1.57756E+11
2016/3/21,6016.69,6099.48,6100.03,6001.32,13182551400,1.66761E+11
2016/3/22,6045.84,6075.49,6130.26,6013.05,10772165400,1.39916E+11
2016/3/23,6054.22,6118.97,6119.31,6031.27,8966132400,1.18559E+11
2016/3/24,6062.76,6018.42,6127.51,6008.54,10143974300,1.34876E+11
2016/3/25,6006.67,6077.43,6081.09,5996.54,7823131200,1.03215E+11
2016/3/28,6114.77,6037.78,6167.24,6017.49,9378233000,1.24278E+11
2016/3/29,6029.94,5921.87,6041.38,5875.07,7900397500,99950096210
2016/3/30,5981.42,6137.5,6137.79,5981.42,8806129200,1.16511E+11
2016/3/31,6164.28,6155.81,6211.14,6133.6,9491572200,1.30216E+11
2016/4/1,6129.72,6124.53,6157.74,6022.97,8521953300,1.09236E+11
2016/4/5,6136.69,6286.58,6293.47,6117.18,10554304900,1.3736E+11
2016/4/6,6262.6,6323.43,6324.2,6243.11,10467457900,1.3941E+11
2016/4/7,6344.37,6228.97,6355.33,6228.97,10992715000,1.45352E+11
2016/4/8,6176.86,6168.74,6199.15,6087.1,8867017300,1.17274E+11
2016/4/11,6226.38,6304.3,6334.54,6226.38,10219997800,1.36135E+11
2016/4/12,6299.47,6252.77,6316.25,6182.82,8706176700,1.18671E+11
2016/4/13,6292.57,6344.23,6421.73,6292.57,13298998400,1.68482E+11
2016/4/14,6375.49,6401.85,6402.51,6324.46,9908817600,1.26152E+11
2016/4/15,6403.25,6384.35,6414.79,6345.55,8279805500,1.08425E+11
2016/4/18,6343.7,6281.2,6343.7,6241.98,8040047200,1.06856E+11
2016/4/19,6314.58,6308.23,6334.9,6262.61,6943866700,94250908350
2016/4/20,6331.87,6022.21,6344.78,5923.43,11732538700,1.51257E+11
2016/4/21,6000.3,5970.68,6085.93,5960.5,8480859200,1.06422E+11
2016/4/22,5930.53,6011.32,6011.46,5915.31,6232381100,80109649141
2016/4/25,5997.21,5978.08,5997.22,5897.74,5703433300,73555799591
2016/4/26,5971.81,6046.77,6047.06,5958.4,5605530500,73373212045
2016/4/27,6051.44,6016.7,6086.36,6005.16,6073158100,80741694223
2016/4/28,6014.13,5990.33,6027.2,5888.06,6043070100,79015956809
2016/4/29,5963.91,5985.59,6018.27,5953.13,4970418800,66777694275
2016/5/3,5991.83,6167.45,6167.8,5960.94,7583105900,1.03426E+11
2016/5/4,6144.57,6169.78,6213.19,6136.3,7455574000,1.05223E+11
2016/5/5,6159.73,6203.82,6206.53,6133.38,6455896700,91831346308
2016/5/6,6208.44,5961.49,6226.88,5961.46,9805691800,1.3081E+11
2016/5/9,5910.12,5743.65,5910.12,5714.12,7823338100,96969986068
2016/5/10,5728.11,5738.9,5766.16,5697.09,5265774500,66883087275
2016/5/11,5770.35,5723.41,5806.47,5700.1,5801112600,76234410712
2016/5/12,5647.07,5726.46,5727.58,5559.69,5821581400,74358072552
2016/5/13,5708.63,5714.31,5779.89,5677.94,5307673600,70802834355
2016/5/16,5692.61,5812.54,5813.04,5665.21,5796089800,76918597408
2016/5/17,5814.1,5790.34,5853.61,5763.51,6526013800,88432065961
2016/5/18,5743.03,5631.19,5743.03,5563.06,6370485600,79484187005
2016/5/19,5628.73,5666.73,5729.4,5628.65,5643894000,76915663735
2016/5/20,5619.94,5732.9,5733.25,5600.49,5593607600,76729349144
2016/5/23,5752.15,5809.48,5811.68,5752.08,6277779200,85829084667
2016/5/24,5800,5743.18,5800.17,5701.66,5795641600,76372608104
2016/5/25,5780.27,5715.18,5803.98,5691.61,5330295600,74090916117
2016/5/26,5705.07,5744.39,5744.85,5598.66,5966572700,79416816225
2016/5/27,5728.9,5739.59,5780.07,5712.48,5998470400,80771652279
2016/5/30,5706,5711.32,5764.76,5655.64,4888800300,65125799190
2016/5/31,5721.83,5947.32,5947.43,5721.83,9523807200,1.23903E+11
2016/6/1,5957.18,5973.78,6013.9,5949.64,9451398700,1.30684E+11
2016/6/2,5961.72,6013.89,6014.61,5955.35,8124530800,1.08782E+11
2016/6/3,6016.95,6032.6,6062.14,5992.32,8484351400,1.17599E+11
2016/6/6,6051.95,6051.86,6067.47,6008.93,7355282000,1.02119E+11
2016/6/7,6048.32,6045.36,6052.05,6010.35,6959825800,95045442990
2016/6/8,6037.41,6023.88,6058.18,5972.74,7349816300,1.02106E+11
2016/6/13,5943.73,5746.44,5992.33,5746,8713985700,1.1781E+11
2016/6/14,5723.99,5762.76,5778.85,5700.52,6203270400,81369911480
2016/6/15,5701.39,5952.85,5972.85,5692.81,9087860500,1.22435E+11
2016/6/16,5945.49,5930.55,5979.12,5909.69,9603146000,1.33397E+11
2016/6/17,5937.32,5964.27,6002.62,5918.19,8906684100,1.18152E+11
2016/6/20,5965.82,5985.57,5995,5908.48,7453014500,1.00492E+11
2016/6/21,6023.92,5916.8,6053.41,5888.36,8814068600,1.18731E+11
2016/6/22,5901.15,6008.89,6009.06,5895.91,7241714500,93026461914
2016/6/23,5998.67,5978.17,6015.18,5933.68,7797955600,1.03604E+11
2016/6/24,5967.52,5903.62,6011.37,5748.84,9841986800,1.25508E+11
2016/6/27,5864.73,6044.22,6044.32,5864.61,8404790700,1.11586E+11
2016/6/28,6018.91,6107.51,6111.07,6012.05,9495272300,1.27683E+11
2016/6/29,6130.58,6120.2,6145,6100.08,9305521800,1.21775E+11
2016/6/30,6127.99,6123.49,6143.23,6090.9,7729966100,1.03443E+11
2016/7/1,6133.72,6111.54,6163.43,6095.85,7381443300,96454340221
2016/7/4,6079.58,6231.88,6240.6,6078.63,10007819100,1.25653E+11
2016/7/5,6244.39,6269.5,6276.82,6226.3,10792880000,1.36875E+11
2016/7/6,6250.49,6297.4,6299.73,6231.54,9506962200,1.21876E+11
2016/7/7,6291.06,6319.79,6342.43,6256.27,11245359700,1.51626E+11
2016/7/8,6308.06,6299.85,6337.07,6276.83,8806474100,1.16856E+11
2016/7/11,6320.06,6312.5,6387.07,6306.13,10366286600,1.39771E+11
2016/7/12,6309.82,6395.14,6395.44,6248.93,11687378800,1.48469E+11
2016/7/13,6413.81,6446.56,6456.77,6392.4,11212208100,1.43467E+11
2016/7/14,6437.28,6455.58,6458.29,6410.4,9527158100,1.24877E+11
2016/7/15,6459.63,6441.02,6469.05,6409.8,9319290400,1.20338E+11
2016/7/18,6426.86,6412.07,6455.46,6379.06,8933062800,1.163E+11
2016/7/19,6407.03,6431.94,6431.94,6355.48,8096187200,1.09308E+11
2016/7/20,6429.69,6417.92,6454.18,6404.15,7482030800,1.01445E+11
2016/7/21,6414.8,6442.71,6487.02,6405.6,8743792600,1.17364E+11
2016/7/22,6437.88,6390.93,6448.37,6385.25,8644549300,1.14815E+11
2016/7/25,6383.56,6408.78,6441.32,6374.26,8109003900,1.05671E+11
2016/7/26,6410.82,6494.47,6494.74,6410.82,8155655600,1.03167E+11
2016/7/27,6499.34,6229.29,6515.88,6154.46,13852789300,1.74673E+11
2016/7/28,6220.92,6243.29,6273.38,6148.86,9131871200,1.14439E+11
2016/7/29,6239.85,6202.89,6259.2,6183.16,7268133200,90326551800
2016/8/1,6179.2,6109.28,6179.2,6046.4,7291022100,87691638034
2016/8/2,6100.75,6168.51,6168.68,6099.25,5580505600,66288104959
2016/8/3,6154.47,6198.39,6203.61,6140.83,6868695100,80885121046
2016/8/4,6194.2,6238.23,6245.3,6174.24,7055639400,84228162264
2016/8/5,6231.53,6203.29,6251.4,6202.86,6754335600,81408223905
2016/8/8,6191.65,6290.76,6290.9,6152.58,7704788000,87087721739
2016/8/9,6283.29,6341.55,6341.72,6281.07,7816512200,92794683063
2016/8/10,6336.54,6318.27,6366.09,6314.51,7719742400,91372973411
2016/8/11,6304.78,6226.31,6318.98,6226.31,7068452700,84068495381
2016/8/12,6218.35,6299.09,6299.09,6204.96,6863547800,77608881956
2016/8/15,6309.41,6442.53,6451.93,6289.72,11798146800,1.36189E+11
2016/8/16,6449.91,6468.89,6488.7,6446.24,10971284000,1.30365E+11
2016/8/17,6462.05,6488.36,6502.14,6437.26,9578850800,1.10222E+11
2016/8/18,6485.93,6490.41,6527.2,6466.4,11041553500,1.20248E+11
2016/8/19,6485.72,6499.55,6516.98,6451.61,9182709900,1.00808E+11
2016/8/22,6499.75,6420.35,6508.8,6419.56,9236915300,1.01908E+11
2016/8/23,6414.98,6428.7,6448.54,6380.91,8057296300,86882141020
2016/8/24,6432.88,6435.06,6466.63,6415.7,7386234400,83336139396
2016/8/25,6398.56,6382.57,6398.56,6312.65,7972243100,90859885170
2016/8/26,6395.77,6410.73,6460.87,6395.73,7478579400,88200838749
2016/8/29,6409.12,6427.53,6442.4,6398.78,6895657000,82355641766
2016/8/30,6428.97,6425.75,6459.71,6413.71,6158835200,74080579914
2016/8/31,6422.8,6434.21,6441.11,6390.7,6527700500,75033509484
2016/9/1,6434.26,6381.48,6445.43,6380.9,7188610900,81004501535
2016/9/2,6371.49,6356.95,6403.57,6320.48,6750696300,78519545108
2016/9/5,6372.62,6391.79,6419.75,6372.62,6543463900,76419151271
2016/9/6,6392.61,6492.97,6493.35,6345.69,8682608700,1.04829E+11
2016/9/7,6490.33,6494.32,6529.81,6483.09,9319020900,1.09431E+11
2016/9/8,6489.62,6517.98,6518.33,6478.65,7246413500,87823608439
2016/9/9,6518.68,6471.05,6539.35,6470.9,7867246300,95311303692
2016/9/12,6362.77,6291.64,6383.84,6283.82,9004175600,1.04743E+11
2016/9/13,6324.74,6320.03,6340.87,6284.04,6863666000,81512867167
2016/9/14,6286.62,6278.16,6318.27,6260.65,5831969200,69112385410
2016/9/19,6292.81,6344.18,6344.45,6292.81,5497876400,63813913419
2016/9/20,6344.71,6342.03,6346.93,6319.76,5450561300,62741951536
2016/9/21,6342,6343.75,6363,6335.39,5029034300,60152141209
2016/9/22,6381.16,6385.64,6410.57,6377.17,6297160000,73959516342
2016/9/23,6397.33,6370.58,6402.64,6369.22,6257830700,72046479365
2016/9/26,6363.93,6241.52,6364.21,6239.87,7210665900,80920791482
2016/9/27,6229.82,6286.91,6287.34,6200.57,5640053300,63613816981
2016/9/28,6300.85,6281.28,6300.85,6266.75,4916326200,55557965880
2016/9/29,6288.92,6298.79,6323.42,6288.92,5069155800,58112818885
2016/9/30,6292.08,6328.09,6338.3,6289.47,4496512900,52590567656
2016/10/10,6364.52,6447.69,6447.94,6345.33,7272403500,87775587398
2016/10/11,6451.04,6486.43,6486.65,6443.75,7885088700,89907667464
2016/10/12,6463.81,6482.74,6484,6452.41,6771848700,77595765779
2016/10/13,6480.93,6484.83,6501.56,6468.13,6847165100,78494098696
2016/10/14,6476.26,6469.49,6477.85,6423.58,6586009700,75444317293
2016/10/17,6478.51,6413.15,6487.67,6394.49,7170479600,83743641999
2016/10/18,6409.74,6509.28,6509.28,6409.74,7369850800,86044533819
2016/10/19,6518.74,6495.26,6531.16,6476.56,7504880700,87276975360
2016/10/20,6495.83,6498.24,6506.58,6474.78,6557491200,75634634720
2016/10/21,6498.99,6475.28,6506.61,6424.44,7319512600,83617171253
2016/10/24,6479.55,6539.47,6546.79,6472.94,8607674500,93119437037
2016/10/25,6543.47,6563.35,6563.52,6536.94,8392323000,94315371654
2016/10/26,6561.16,6530.39,6561.25,6511.66,8085924400,91780594799
2016/10/27,6522.89,6517.36,6529.47,6488.36,6710299700,76662910799
2016/10/28,6512.04,6455.83,6536.83,6455.15,7069709600,79712066802
2016/10/31,6441.43,6452.21,6460.77,6408.27,6025368800,71768415874
2016/11/1,6457,6507.95,6508.36,6450.02,6253990200,72251174359
2016/11/2,6494.98,6455.13,6506.78,6450.05,7229906800,82898303275
2016/11/3,6442.35,6483.73,6521,6436.91,7754984500,88683292154
2016/11/4,6482.6,6462.59,6502.74,6449.56,7063540600,81640501576
2016/11/7,6461,6468.82,6487.06,6437.74,6881212600,76326265918
2016/11/8,6487.65,6503.18,6518.19,6476.44,7244487800,78508137415
2016/11/9,6504.41,6453.57,6507.86,6380.57,8806010200,96517280987
2016/11/10,6501.64,6536.97,6538.74,6501.64,9062523800,96157565168
2016/11/11,6539.36,6583.89,6584.41,6527.45,11037159400,1.17683E+11
2016/11/14,6568.66,6615.01,6624.21,6566.05,12666934300,1.29073E+11
2016/11/15,6622.88,6640.46,6641.04,6602.28,10511091200,1.07785E+11
2016/11/16,6647.53,6644.19,6658.43,6630.12,9546867600,1.02794E+11
2016/11/17,6633.31,6636.47,6646.31,6596.9,8453531200,87728988756
2016/11/18,6632.63,6602.33,6643.94,6592.84,8127855100,86902679609
2016/11/21,6597.17,6611.54,6635.89,6591.98,7875184400,90652603587
2016/11/22,6619.85,6661.25,6661.54,6617.07,9217780900,1.01985E+11
2016/11/23,6668.25,6631.17,6676.67,6617.78,9396324000,1.03904E+11
2016/11/24,6635.22,6623.05,6656.97,6607.03,9358629900,1.0472E+11
2016/11/25,6620.22,6652.82,6652.92,6531.37,8893463600,1.00029E+11
2016/11/28,6667.27,6670.8,6692.14,6650.92,9574136600,1.06722E+11
2016/11/29,6658.36,6620.79,6681.88,6619.04,10144690600,1.127E+11
2016/11/30,6605.36,6585.58,6615.92,6568.8,8152681300,91354956779
2016/12/1,6593.59,6624.47,6624.85,6593.07,7781850900,87662536456
2016/12/2,6617.87,6520.97,6623.79,6520.97,8109752500,91203225960
2016/12/5,6462.26,6486.02,6522.6,6451.08,6682182100,75623703982
2016/12/6,6496.16,6490.89,6514.03,6484.98,5200919800,61621652399
2016/12/7,6493,6558.02,6558.24,6481.92,5940641400,67819689395
2016/12/8,6561.72,6527.43,6562.66,6522.96,5698976300,67589603421
2016/12/9,6519.39,6513.92,6534.9,6500.21,5921829100,71500666286
2016/12/12,6512.96,6249.08,6519.63,6241.61,9473677800,1.07463E+11
2016/12/13,6235.56,6278.18,6292.8,6190.39,6520672800,75946019132
2016/12/14,6269.08,6239.5,6299.04,6216.95,6897758400,81065251163
2016/12/15,6216.14,6280.4,6310.74,6211.27,6473297300,75209830320
2016/12/16,6279.28,6318.52,6329.19,6273,6220417600,71330845123
2016/12/19,6319.86,6320.73,6330.38,6297.37,6257915800,70180562733
2016/12/20,6314.61,6300.64,6315.54,6275.31,6092065700,65544588691
2016/12/21,6311.06,6347.61,6348.38,6311.06,6363287000,70594550290
2016/12/22,6341.2,6341.79,6350.27,6313.86,5961720700,64478216465
2016/12/23,6339.35,6282,6343.85,6277.66,5718248200,64218562488
2016/12/26,6260.34,6294.75,6295.24,6194.27,5444435800,60864353719
2016/12/27,6291.65,6288.86,6311.04,6284.04,4927552400,56430287095
2016/12/28,6288.73,6270.24,6295.89,6257.1,4857416500,54961473637
2016/12/29,6261.87,6252.61,6286.74,6242.98,4502814200,51113318088
2016/12/30,6255.62,6263.63,6275.55,6241.72,4692493700,54554271036
2017/1/3,6273.82,6320.76,6320.95,6273.75,4857779100,57302999275
2017/1/4,6321.75,6394.67,6395,6314.13,6673942300,78531887327
2017/1/5,6391.58,6399.28,6412.87,6385.12,6144520300,72267790981
2017/1/6,6398.86,6371.62,6401.74,6364.89,6490247300,73723002444
2017/1/9,6365.39,6415.42,6415.47,6357.36,6397903100,74310358181
2017/1/10,6412.76,6393.93,6428.83,6388.92,6821068400,76722142933
2017/1/11,6381.7,6331.96,6402.9,6331.51,6284335900,68331890909
2017/1/12,6325.62,6272.85,6339.32,6269.2,5343363400,57259476375
2017/1/13,6272.79,6194.66,6282.72,6182.1,5361148400,58444907279
2017/1/16,6184.13,6031.24,6184.34,5872.4,7895834800,82148409479
2017/1/17,6006.08,6082.07,6082.2,5957.04,5054089800,54018905762
2017/1/18,6067.17,6068.59,6098.78,6049.97,4614218000,48404585975
2017/1/19,6054.73,6043.68,6074.46,6029.64,4441961600,45854100379
2017/1/20,6037.56,6122,6129.58,6034.97,4571735400,49013086160
2017/1/23,6130.44,6172.17,6189.17,6130.2,5038973600,52727412759
2017/1/24,6167.84,6165.26,6177.21,6154.07,5012780300,49571128604
2017/1/25,6156.78,6179.57,6187.43,6152.14,4297428800,43740185010
2017/1/26,6183.16,6223.71,6224.19,6183.16,4054247700,41944886987
2017/2/3,6227.46,6207.09,6231.6,6190.83,3554149100,37929189875
2017/2/6,6206.54,6259.25,6259.41,6195.5,4575565600,50034776941
2017/2/7,6254.2,6255.93,6269.46,6223.54,5092823200,53950802890
2017/2/8,6248.47,6291.6,6291.77,6219.02,5388511900,57742142041
2017/2/9,6288.88,6331.18,6331.33,6285.73,7272232900,74903715864
2017/2/10,6329.68,6337.11,6350.34,6320.25,8937713900,87202785397
2017/2/13,6341.73,6369.65,6370.21,6331.96,8376505400,84625077163
2017/2/14,6366.94,6374.89,6378.06,6346.59,7606862900,75879186213
2017/2/15,6367.64,6311.7,6379.79,6301.01,8407660700,84745249693
2017/2/16,6308.32,6359.34,6363.87,6306.51,7507458100,75785517261
2017/2/17,6356.09,6307.16,6365.7,6300.51,7907995200,80705736069
2017/2/20,6307.23,6385.06,6385.06,6307.23,7412663600,80325702731
2017/2/21,6390.51,6434.44,6434.53,6386.9,7889690100,86222033428
2017/2/22,6432.75,6474.23,6474.49,6431.41,8752564100,95597767122
2017/2/23,6470.62,6473.99,6482.25,6435.75,8936667800,99277240144
2017/2/24,6466.18,6476.17,6477.42,6445.07,7625812700,85426215440
2017/2/27,6476.38,6424.25,6480.19,6417.78,7224501000,81011815135
2017/2/28,6425,6450.97,6451.29,6414.78,6303112600,71170206500
2017/3/1,6446.44,6467.64,6488.82,6440.81,7247967100,83177653149
2017/3/2,6476.11,6434.63,6484.12,6431.44,7206417200,84092921492
2017/3/3,6417.39,6452.84,6457.23,6398.88,6525325300,78891589125
2017/3/6,6457.59,6517.32,6518.04,6457.59,6727767200,83853156141
2017/3/7,6517.85,6523.19,6523.36,6491.26,6853491500,82330583705
2017/3/8,6519.97,6497.09,6525.19,6478.55,6306736900,75049470141
2017/3/9,6484.58,6439.38,6484.83,6425,6423898200,73949329067
2017/3/10,6436.76,6447.92,6464.6,6436.64,5635992900,69999414897
2017/3/13,6444.56,6507.9,6508.07,6412.71,6491243000,81201111069
2017/3/14,6508.37,6493.48,6518.78,6480.08,6027199500,74548113277
2017/3/15,6486.3,6486.06,6499.54,6471.72,5575008500,69104007281
2017/3/16,6499.83,6543.34,6543.34,6499.83,6865461900,84809251031
2017/3/17,6543.56,6483.25,6555.58,6480.29,7306370600,89911150469
2017/3/20,6484.54,6498.34,6498.57,6451.35,6164478300,76363964979
2017/3/21,6494.77,6515.95,6516.01,6484.69,5899504200,75784024757
2017/3/22,6486.3,6499.79,6514.63,6459.98,7227336600,88332148328
2017/3/23,6502.13,6512.19,6533.65,6445.81,7691114700,95665083643
2017/3/24,6509.23,6546.61,6552.75,6500.07,8354782200,99764242487
2017/3/27,6545.45,6516.03,6555.79,6510.44,7748273700,91609824450
2017/3/28,6509.04,6498.69,6519.09,6483.64,6126211400,74546542337
2017/3/29,6504.25,6480.54,6522.51,6461.54,8561404800,94145712453
2017/3/30,6467.06,6375.74,6471.94,6369.12,9651272400,1.02559E+11
2017/3/31,6374.56,6401.65,6402.22,6365.45,7208277200,81869918412
2017/4/5,6450.9,6539.97,6539.97,6450.9,9701497800,1.10262E+11
2017/4/6,6554.75,6559.65,6569.7,6535.04,9747113500,1.06538E+11
2017/4/7,6554.26,6578.73,6593.95,6544.24,10059667100,1.15146E+11
2017/4/10,6575.46,6566.54,6595.2,6556.08,10252932300,1.1795E+11
2017/4/11,6566.84,6629.17,6632,6531.53,12773804800,1.48201E+11
2017/4/12,6625.88,6576.48,6626.76,6571.48,11417302700,1.25634E+11
2017/4/13,6569.24,6615.7,6627.7,6562.76,8771144000,95722060561
2017/4/14,6623.45,6528.16,6623.8,6522.79,9751115100,1.07519E+11
2017/4/17,6500.95,6456.6,6502.04,6426.28,8753220700,99323748147
